RegionID,SizeRank,RegionName,RegionType,StateName,2018-01-31,2018-02-28,2018-03-31,2018-04-30,2018-05-31,2018-06-30,2018-07-31,2018-08-31,2018-09-30,2018-10-31,2018-11-30,2018-12-31,2019-01-31,2019-02-28,2019-03-31,2019-04-30,2019-05-31,2019-06-30,2019-07-31,2019-08-31,2019-09-30,2019-10-31,2019-11-30,2019-12-31,2020-01-31,2020-02-29,2020-03-31,2020-04-30,2020-05-31,2020-06-30,2020-07-31,2020-08-31,2020-09-30,2020-10-31,2020-11-30,2020-12-31,2021-01-31,2021-02-28,2021-03-31,2021-04-30,2021-05-31,2021-06-30,2021-07-31,2021-08-31,2021-09-30,2021-10-31,2021-11-30,2021-12-31,2022-01-31,2022-02-28,2022-03-31,2022-04-30,2022-05-31,2022-06-30,2022-07-31,2022-08-31,2022-09-30,2022-10-31,2022-11-30,2022-12-31,2023-01-31,2023-02-28,2023-03-31
394999,474,"Portsmouth, OH",msa,OH,115000.0,105000.0,110000.0,119250.0,119950.0,124900.0,119000.0,119900.0,115000.0,112000.0,112500.0,105000.0,107000.0,114900.0,115000.0,117000.0,124400.0,125000.0,125000.0,125000.0,125000.0,124950.0,119000.0,115000.0,115000.0,119500.0,123900.0,125000.0,129000.0,125000.0,125000.0,127900.0,129000.0,131950.0,135000.0,129000.0,129999.0,139950.0,141500.0,149900.0,139900.0,144900.0,139900.0,144900.0,144900.0,144900.0,148000.0,149900.0,149900.0,145000.0,139900.0,159900.0,152000.0,160000.0,149999.0,154000.0,159900.0,154900.0,154950.0,149900.0,150000.0,149900.0,152250.0
395106,475,"Somerset, PA",msa,PA,159000.0,159950.0,159000.0,159900.0,158000.0,159900.0,159900.0,159900.0,159900.0,154950.0,159000.0,159450.0,159000.0,169000.0,159000.0,164900.0,169000.0,167500.0,169900.0,159900.0,159900.0,157000.0,158000.0,157500.0,150000.0,162000.0,169900.0,169900.0,165000.0,169900.0,164800.0,169900.0,165000.0,175000.0,175000.0,186400.0,197000.0,177500.0,175000.0,204500.0,190000.0,199000.0,185000.0,172450.0,169900.0,174000.0,165500.0,174900.0,150000.0,149900.0,175000.0,182900.0,205000.0,204999.0,179900.0,189900.0,184900.0,182000.0,175000.0,169000.0,169900.0,163500.0,163500.0
753928,476,"Wisconsin Rapids, WI",msa,WI,129900.0,133250.0,135000.0,135000.0,137950.0,138000.0,138250.0,139900.0,139900.0,139900.0,134950.0,133700.0,131250.0,139900.0,142900.0,148200.0,149900.0,149000.0,149900.0,145900.0,139900.0,135000.0,134900.0,129900.0,132500.0,139900.0,149000.0,149900.0,149900.0,138950.0,139900.0,136900.0,139900.0,139900.0,139900.0,139900.0,146200.0,150000.0,159900.0,159999.0,169700.0,169500.0,170000.0,169900.0,169700.0,159900.0,169900.0,170000.0,169900.0,179790.0,179950.0,189900.0,189700.0,188950.0,198500.0,186000.0,193950.0,199900.0,188000.0,185000.0,182450.0,178900.0,183162.0
753893,477,"Jefferson, GA",msa,GA,254900.0,249900.0,268450.0,279900.0,282450.0,290000.0,274900.0,279900.0,274750.0,264450.0,265000.0,269900.0,289900.0,299000.0,294900.0,299000.0,299900.0,295000.0,292400.0,299900.0,295000.0,289900.0,289900.0,292950.0,284900.0,288750.0,289900.0,293000.0,292060.0,298900.0,299900.0,296960.0,286000.0,289900.0,294900.0,294624.0,289900.0,296000.0,295500.0,310000.0,329000.0,345000.0,340450.0,340000.0,369900.0,360000.0,370000.0,375000.0,378500.0,365000.0,378000.0,385000.0,396850.0,424950.0,419900.0,399500.0,399900.0,399900.0,389950.0,379950.0,385000.0,389950.0,405000.0
394736,478,"Kapaa, HI",msa,HI,825000.0,819000.0,869000.0,930000.0,950000.0,950000.0,899000.0,935000.0,902000.0,859119.0,868000.0,888000.0,849900.0,854500.0,827000.0,849894.0,895000.0,899000.0,900000.0,927000.0,930000.0,899500.0,995000.0,975000.0,899000.0,872500.0,897000.0,879750.0,890000.0,838000.0,859500.0,860000.0,827000.0,822500.0,830000.0,852500.0,829000.0,835000.0,897000.0,992000.0,1075000.0,949000.0,1130000.0,1150000.0,1280000.0,1150000.0,1300000.0,1280000.0,1197000.0,1014500.0,1000000.0,1199500.0,1277000.0,1287000.0,1350000.0,1395000.0,1389000.0,1357500.0,1374990.0,1350000.0,1350000.0,1350000.0,1389000.0
394955,479,"Palatka, FL",msa,FL,179000.0,178900.0,179900.0,184900.0,199500.0,199900.0,199650.0,199000.0,189900.0,189900.0,189948.0,199500.0,189900.0,189885.0,209900.0,214900.0,219900.0,219000.0,219000.0,199900.0,199900.0,199000.0,199000.0,199900.0,199000.0,199000.0,199500.0,199700.0,199900.0,199450.0,199900.0,184900.0,184950.0,180000.0,185000.0,189900.0,185000.0,182000.0,185000.0,185000.0,199000.0,182450.0,181795.0,180000.0,181170.0,189900.0,212000.0,230000.0,219900.0,199000.0,215000.0,199900.0,235000.0,255000.0,258750.0,254900.0,249900.0,249900.0,249250.0,244500.0,260000.0,260000.0,277500.0
394626,480,"Gallup, NM",msa,NM,159450.0,149450.0,140000.0,145000.0,150000.0,143043.0,147950.0,146500.0,149900.0,146950.0,145900.0,145000.0,139450.0,139250.0,145000.0,157000.0,139900.0,154450.0,165000.0,165000.0,167000.0,164000.0,165000.0,165000.0,173750.0,162000.0,175000.0,187459.0,180800.0,188250.0,182000.0,179000.0,173550.0,182000.0,199000.0,190000.0,176000.0,176000.0,173000.0,180000.0,212400.0,198000.0,189000.0,182000.0,182000.0,175500.0,201000.0,190000.0,209900.0,198700.0,222500.0,235000.0,222500.0,199500.0,199500.0,199000.0,180000.0,242250.0,222500.0,200000.0,232250.0,235000.0,210000.0
394683,481,"Hobbs, NM",msa,NM,175000.0,161000.0,160000.0,169250.0,175000.0,179000.0,179000.0,179900.0,179900.0,177500.0,189450.0,189000.0,189250.0,189000.0,189000.0,185000.0,187000.0,185500.0,175000.0,184500.0,165750.0,182750.0,178000.0,185500.0,185500.0,185550.0,198000.0,198000.0,189750.0,192500.0,195000.0,205450.0,189900.0,189000.0,184950.0,176000.0,185500.0,194000.0,190000.0,188250.0,189750.0,197000.0,195000.0,195000.0,185000.0,188750.0,183750.0,185000.0,189250.0,212000.0,220000.0,220000.0,228000.0,220000.0,205000.0,215000.0,210000.0,215000.0,215000.0,210000.0,205000.0,222450.0,198250.0
395088,482,"Shawnee, OK",msa,OK,149200.0,151000.0,157500.0,156800.0,159900.0,154900.0,155000.0,147950.0,153000.0,165500.0,157000.0,149900.0,140200.0,149000.0,148450.0,153500.0,168500.0,167400.0,166900.0,169900.0,172500.0,169900.0,172400.0,169900.0,175000.0,172000.0,176748.0,171000.0,175495.0,186000.0,189700.0,167450.0,175000.0,169900.0,175210.0,180000.0,175000.0,196200.0,189900.0,189000.0,187000.0,200000.0,182450.0,190000.0,199000.0,184900.0,190000.0,195950.0,185000.0,185000.0,177450.0,219900.0,230000.0,199900.0,190000.0,183000.0,185000.0,189925.0,183700.0,179900.0,185000.0,204450.0,215000.0
786258,483,"Fort Payne, AL",msa,AL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,179900.0,199500.0,198750.0,199000.0,189950.0,220450.0,215000.0,214000.0,226750.0,219000.0,210000.0,205000.0,199700.0,238000.0,240000.0,237500.0,259000.0,249900.0,257000.0,249000.0,250000.0,262450.0,264900.0,255000.0,254900.0,275000.0,275000.0
394884,484,"Mount Airy, NC",msa,NC,155000.0,149900.0,159450.0,167500.0,179900.0,179000.0,180950.0,179000.0,179900.0,178900.0,178900.0,189450.0,179900.0,212900.0,199700.0,207450.0,199900.0,194900.0,186250.0,174900.0,178500.0,189000.0,189900.0,187500.0,179450.0,174900.0,189900.0,189450.0,199900.0,219500.0,220000.0,199900.0,202900.0,224900.0,192450.0,179900.0,190000.0,219900.0,205999.0,209900.0,224900.0,198950.0,207450.0,243400.0,249900.0,219900.0,224500.0,189900.0,219500.0,196450.0,193900.0,199900.0,188750.0,219000.0,228500.0,249999.0,243000.0,239000.0,235000.0,229900.0,249450.0,249000.0,255000.0
395132,485,"Stevens Point, WI",msa,WI,194900.0,199000.0,215950.0,222400.0,199900.0,212500.0,199900.0,209250.0,200000.0,199000.0,195000.0,189900.0,191200.0,189900.0,201600.0,225000.0,225000.0,219900.0,205000.0,202000.0,204850.0,199900.0,199900.0,209900.0,199900.0,214950.0,210000.0,219900.0,224900.0,224900.0,220000.0,225000.0,225000.0,215000.0,212450.0,219900.0,209700.0,210000.0,210000.0,225000.0,229900.0,239900.0,242450.0,229900.0,222500.0,219900.0,224900.0,229900.0,229900.0,215000.0,225000.0,249900.0,245900.0,260000.0,269900.0,259900.0,254950.0,249900.0,275000.0,274900.0,259900.0,258000.0,270000.0
394647,486,"Greeneville, TN",msa,TN,179900.0,180000.0,179950.0,191400.0,199450.0,188950.0,195489.0,195000.0,189700.0,189900.0,189900.0,179900.0,197000.0,194750.0,199900.0,202500.0,199900.0,209900.0,214950.0,199900.0,199950.0,199900.0,188900.0,189900.0,199900.0,205000.0,209500.0,224000.0,229950.0,229000.0,215000.0,210450.0,197500.0,209950.0,219900.0,217450.0,205000.0,212500.0,215000.0,225000.0,207500.0,229900.0,239900.0,229000.0,232450.0,229900.0,229500.0,239900.0,239900.0,249900.0,249450.0,247000.0,239000.0,259900.0,275000.0,279900.0,279900.0,297000.0,285000.0,287450.0,282400.0,285000.0,289400.0
394655,488,"Greenwood, SC",msa,SC,172400.0,167000.0,164900.0,172450.0,180000.0,188500.0,189000.0,181250.0,198250.0,189000.0,185000.0,189000.0,189000.0,188950.0,189450.0,186875.0,212694.0,214800.0,203268.0,219950.0,219900.0,197000.0,224950.0,224950.0,219950.0,225000.0,228450.0,239950.0,246392.0,249634.0,249367.0,229900.0,239757.0,224900.0,220000.0,209250.0,223695.0,212450.0,214900.0,219900.0,202450.0,205000.0,225250.0,228500.0,229900.0,229250.0,219900.0,229500.0,253990.0,266995.0,249000.0,270300.0,275000.0,253000.0,277000.0,278894.0,281000.0,271000.0,279950.0,278450.0,271495.0,279900.0,290740.0
394764,489,"Lake City, FL",msa,FL,197500.0,189900.0,194900.0,196950.0,195000.0,198400.0,199450.0,195000.0,195900.0,202500.0,199900.0,199700.0,192000.0,189900.0,203950.0,209900.0,219450.0,215000.0,219000.0,199900.0,207450.0,215500.0,224900.0,219900.0,202450.0,202500.0,209450.0,219900.0,224997.0,229900.0,229900.0,228700.0,230000.0,235000.0,253300.0,245000.0,232500.0,224000.0,220000.0,244470.0,266450.0,249900.0,245000.0,236700.0,229950.0,245000.0,249900.0,254500.0,259000.0,269450.0,285450.0,284700.0,296250.0,299000.0,289950.0,285000.0,298500.0,299900.0,299000.0,295000.0,295000.0,305900.0,299900.0
394752,490,"Klamath Falls, OR",msa,OR,197000.0,199500.0,211950.0,225000.0,235000.0,228500.0,234949.0,229450.0,230000.0,230000.0,245000.0,236500.0,234900.0,239000.0,239900.0,259000.0,259000.0,259850.0,259800.0,265000.0,255500.0,259000.0,248500.0,248000.0,242750.0,249900.0,249900.0,249999.0,258000.0,275000.0,289000.0,269000.0,289450.0,279000.0,295000.0,272450.0,277450.0,285000.0,289900.0,307500.0,320000.0,309900.0,320000.0,329000.0,325000.0,319000.0,315000.0,316000.0,310000.0,350000.0,344950.0,350000.0,349900.0,350000.0,320000.0,310000.0,319000.0,320500.0,319700.0,299000.0,300000.0,292000.0,317000.0
394877,491,"Morehead City, NC",msa,NC,298500.0,299900.0,299900.0,299900.0,300000.0,305750.0,310900.0,319000.0,325000.0,315000.0,317400.0,315000.0,309900.0,320000.0,314900.0,320000.0,329900.0,329000.0,339900.0,329000.0,330000.0,330000.0,335000.0,330000.0,325000.0,329000.0,339000.0,339000.0,348450.0,348950.0,345900.0,349000.0,362450.0,369000.0,349700.0,325000.0,295000.0,313450.0,360000.0,368500.0,395000.0,399000.0,395500.0,385900.0,399900.0,399000.0,396500.0,399000.0,407500.0,402500.0,449000.0,439900.0,439900.0,475000.0,489900.0,514900.0,499950.0,525000.0,465000.0,475000.0,519500.0,514900.0,499999.0
394472,492,"Clearlake, CA",msa,CA,299900.0,299000.0,299000.0,317000.0,319000.0,339000.0,320000.0,329000.0,324750.0,310000.0,312000.0,319900.0,299500.0,299000.0,299250.0,319000.0,329000.0,325000.0,319000.0,305000.0,299900.0,299000.0,289000.0,279900.0,279000.0,288000.0,292500.0,305900.0,319000.0,325000.0,318500.0,319500.0,320000.0,319000.0,327000.0,329500.0,335000.0,339000.0,360000.0,373500.0,355000.0,375000.0,375000.0,385000.0,379000.0,377750.0,375000.0,380000.0,360000.0,379450.0,390000.0,410000.0,445000.0,410000.0,415000.0,399000.0,399000.0,395000.0,399000.0,398900.0,395000.0,385000.0,375000.0
394305,493,"Alamogordo, NM",msa,NM,175000.0,177500.0,179500.0,184200.0,179900.0,179250.0,174900.0,174900.0,174900.0,174700.0,174900.0,174900.0,174450.0,182450.0,185000.0,189500.0,189500.0,184900.0,182500.0,179500.0,183900.0,179900.0,179700.0,179800.0,185000.0,186450.0,189250.0,189000.0,198900.0,198900.0,207700.0,208500.0,191400.0,195500.0,209500.0,199800.0,199500.0,189600.0,198750.0,198750.0,219700.0,220000.0,225000.0,225000.0,214450.0,219000.0,229000.0,225000.0,232500.0,242350.0,249900.0,250000.0,230000.0,249700.0,249950.0,249300.0,249600.0,252400.0,276700.0,255000.0,262400.0,259900.0,289950.0
395027,494,"Roanoke Rapids, NC",msa,NC,115000.0,116450.0,122250.0,129900.0,138500.0,129900.0,128750.0,120000.0,122450.0,125000.0,125000.0,119900.0,124950.0,132655.0,129900.0,139250.0,147900.0,153950.0,146950.0,149500.0,159900.0,149900.0,159950.0,155000.0,149500.0,148700.0,140000.0,141000.0,129900.0,129950.0,138250.0,130000.0,130000.0,129900.0,118700.0,105000.0,129900.0,125000.0,128250.0,139500.0,189900.0,145450.0,149900.0,153400.0,149561.0,159000.0,154700.0,122250.0,119000.0,112400.0,134400.0,165000.0,169950.0,175000.0,174325.0,164900.0,154900.0,129900.0,142450.0,140000.0,144700.0,130000.0,130000.0
394587,495,"Farmington, MO",msa,MO,128400.0,126500.0,132900.0,129900.0,137250.0,139900.0,139900.0,158800.0,159000.0,149700.0,149900.0,149700.0,147500.0,147500.0,147500.0,149900.0,154700.0,159900.0,164000.0,159900.0,155000.0,149900.0,149900.0,144900.0,134900.0,141400.0,159900.0,170000.0,162900.0,170900.0,169900.0,171700.0,174900.0,169900.0,169875.0,164450.0,150000.0,159900.0,159999.0,149999.0,157900.0,150000.0,159500.0,169900.0,169900.0,178000.0,169900.0,180000.0,194500.0,201950.0,165000.0,174900.0,160000.0,175000.0,183750.0,177450.0,169900.0,164950.0,164000.0,169950.0,174900.0,169000.0,180000.0
394897,496,"Muskogee, OK",msa,OK,114950.0,114950.0,121500.0,125000.0,127000.0,120000.0,120000.0,115000.0,119950.0,121500.0,124900.0,125400.0,120000.0,123900.0,132000.0,125000.0,129900.0,125000.0,125325.0,135000.0,134900.0,139500.0,139471.0,136226.0,135000.0,142000.0,139900.0,140000.0,149000.0,149900.0,157500.0,149900.0,139999.0,150000.0,151984.0,144900.0,145000.0,147500.0,115900.0,126750.0,147000.0,139700.0,145000.0,145500.0,129950.0,139900.0,122400.0,129700.0,122200.0,122000.0,166250.0,178000.0,189000.0,171850.0,205000.0,199950.0,193995.0,191500.0,185000.0,184995.0,189000.0,187495.0,185000.0
394826,497,"Marion, IN",msa,IN,79500.0,77700.0,73700.0,75500.0,75450.0,82000.0,79000.0,77900.0,77900.0,77400.0,74900.0,72000.0,72000.0,74900.0,74900.0,85000.0,85000.0,79500.0,89900.0,87100.0,98000.0,99500.0,99500.0,99900.0,89825.0,87925.0,84900.0,80000.0,84000.0,85000.0,87500.0,89900.0,87750.0,84250.0,79900.0,74900.0,78000.0,72900.0,69900.0,86400.0,86900.0,89900.0,98500.0,99450.0,99900.0,95000.0,92500.0,89950.0,90000.0,86250.0,84900.0,84200.0,98200.0,99250.0,99700.0,100000.0,115000.0,110000.0,119000.0,104900.0,79900.0,89900.0,80000.0
394586,498,"Faribault, MN",msa,MN,269900.0,270000.0,277450.0,279999.0,280000.0,289950.0,269900.0,265000.0,262500.0,257550.0,274900.0,274900.0,274900.0,289900.0,284900.0,284900.0,270000.0,279900.0,279450.0,284950.0,270000.0,265000.0,259900.0,269450.0,269450.0,289450.0,289950.0,292000.0,299900.0,284950.0,289900.0,289995.0,279900.0,279900.0,290000.0,292000.0,298000.0,284000.0,292450.0,294900.0,304900.0,299900.0,299950.0,309900.0,299900.0,281500.0,285000.0,300000.0,335000.0,300000.0,291250.0,310000.0,349000.0,329950.0,325000.0,339900.0,329000.0,324900.0,312450.0,315000.0,339900.0,354900.0,332400.0
395021,499,"Richmond, IN",msa,IN,92900.0,90000.0,89700.0,89900.0,90000.0,91250.0,94900.0,99700.0,104900.0,102900.0,104900.0,84200.0,88700.0,89900.0,88800.0,89900.0,100000.0,99900.0,104400.0,99950.0,100000.0,100000.0,109900.0,100000.0,104900.0,99500.0,96900.0,95750.0,88250.0,99900.0,104950.0,107000.0,109900.0,109950.0,106950.0,93900.0,89900.0,86500.0,84900.0,93400.0,92450.0,89950.0,119900.0,129900.0,124900.0,122450.0,119900.0,115000.0,111000.0,123700.0,129950.0,136250.0,124900.0,129900.0,134900.0,139900.0,134950.0,126450.0,129900.0,124900.0,128450.0,131250.0,133250.0
394829,500,"Marquette, MI",msa,MI,169900.0,178800.0,185000.0,189900.0,189900.0,181700.0,189900.0,184000.0,179950.0,189900.0,189900.0,195000.0,179900.0,189500.0,189500.0,184950.0,195000.0,207250.0,209500.0,189900.0,190000.0,187200.0,179000.0,179900.0,179900.0,189900.0,204000.0,225000.0,219000.0,199950.0,220000.0,199900.0,196000.0,174900.0,178850.0,182000.0,159900.0,159000.0,177500.0,184500.0,189900.0,189500.0,180000.0,180000.0,189500.0,181000.0,159500.0,149950.0,149900.0,174900.0,154500.0,190000.0,189500.0,210000.0,200000.0,199000.0,189000.0,179000.0,179000.0,174900.0,182500.0,182500.0,180000.0
394922,501,"North Wilkesboro, NC",msa,NC,215450.0,214950.0,209450.0,209000.0,217400.0,219900.0,227200.0,229700.0,239900.0,229000.0,229900.0,224750.0,221950.0,229000.0,216900.0,240000.0,240000.0,244000.0,239500.0,249900.0,235000.0,235000.0,243900.0,249500.0,229900.0,229900.0,239900.0,239900.0,257950.0,289900.0,274950.0,248800.0,249900.0,231450.0,235000.0,295500.0,264700.0,249000.0,219500.0,259900.0,216350.0,237000.0,225000.0,242450.0,240000.0,249500.0,239900.0,237000.0,220000.0,184900.0,199950.0,199000.0,249900.0,249900.0,246000.0,224950.0,200000.0,207450.0,224950.0,194000.0,209000.0,209000.0,199900.0
394885,502,"Mount Pleasant, MI",msa,MI,145000.0,145000.0,149900.0,149900.0,154950.0,149900.0,154900.0,152900.0,149900.0,150000.0,151000.0,157900.0,156450.0,150000.0,154900.0,169000.0,169000.0,168450.0,165000.0,165000.0,165000.0,169900.0,169850.0,169000.0,169900.0,169900.0,169950.0,178500.0,164900.0,168950.0,169900.0,169900.0,169900.0,165000.0,159900.0,163600.0,159900.0,150000.0,149939.0,150000.0,149900.0,147000.0,149900.0,149900.0,149413.0,145900.0,145000.0,144000.0,139000.0,129900.0,144900.0,150000.0,155000.0,169900.0,169250.0,159900.0,159900.0,159000.0,154900.0,167000.0,159950.0,150000.0,154900.0
395024,503,"Rio Grande City, TX",msa,TX,127000.0,125000.0,125000.0,125000.0,125000.0,134000.0,139000.0,119000.0,114000.0,115000.0,122500.0,143689.0,149000.0,143689.0,144000.0,149250.0,146500.0,130000.0,119000.0,131000.0,128500.0,120000.0,134500.0,115000.0,115000.0,120000.0,115000.0,115000.0,115000.0,105000.0,115000.0,114000.0,115000.0,115000.0,134000.0,145000.0,151500.0,159250.0,155000.0,159500.0,174999.0,167500.0,170000.0,165000.0,169450.0,173000.0,165000.0,154750.0,162000.0,160000.0,160000.0,184999.0,190000.0,187672.0,197250.0,199000.0,219000.0,234950.0,235000.0,235000.0,226500.0,212000.0,220000.0
394827,504,"Marion, OH",msa,OH,88125.0,85450.0,89900.0,94500.0,109000.0,109900.0,120500.0,98950.0,96500.0,95750.0,89000.0,79900.0,84500.0,88000.0,91700.0,102610.0,114900.0,104998.0,112900.0,121250.0,119900.0,119900.0,117500.0,99900.0,101900.0,103950.0,99700.0,95000.0,105450.0,115500.0,119900.0,124900.0,129900.0,129900.0,134900.0,115000.0,120950.0,115000.0,129900.0,159900.0,149450.0,139950.0,130000.0,130000.0,125000.0,117000.0,129200.0,124900.0,119450.0,120000.0,135000.0,154900.0,150000.0,134400.0,139900.0,154950.0,149900.0,139950.0,140000.0,134900.0,134900.0,125000.0,138000.0
394360,505,"Baraboo, WI",msa,WI,229900.0,236500.0,225000.0,228900.0,234900.0,234900.0,235000.0,235450.0,239000.0,231200.0,224900.0,219900.0,224900.0,220000.0,224900.0,229900.0,237000.0,235000.0,239900.0,239900.0,239900.0,239950.0,239450.0,238750.0,234900.0,249900.0,264900.0,264950.0,249900.0,249250.0,249900.0,249900.0,239650.0,239900.0,235950.0,229900.0,225000.0,234950.0,239900.0,229500.0,224900.0,237000.0,232500.0,239900.0,235000.0,231950.0,229900.0,229900.0,225000.0,239900.0,263750.0,272450.0,279900.0,279900.0,267000.0,279900.0,280000.0,287000.0,289450.0,285000.0,279900.0,299900.0,306000.0
395016,506,"Red Bluff, CA",msa,CA,259900.0,259900.0,280000.0,280000.0,276000.0,275000.0,274000.0,278000.0,275000.0,275000.0,275000.0,270000.0,265000.0,289000.0,282000.0,310000.0,324900.0,315450.0,320000.0,310950.0,312000.0,319900.0,335000.0,311000.0,300000.0,294500.0,295000.0,299000.0,304950.0,314900.0,342500.0,329950.0,330000.0,349450.0,349950.0,354975.0,357000.0,399000.0,384999.0,354975.0,355000.0,359000.0,342450.0,340000.0,360000.0,375000.0,375000.0,366950.0,369000.0,378500.0,369000.0,397000.0,399000.0,399900.0,399000.0,395750.0,382450.0,385000.0,379900.0,375000.0,375000.0,386000.0,385000.0
394825,507,"Marinette, WI",msa,WI,129900.0,129900.0,134900.0,134900.0,138900.0,134700.0,134250.0,134900.0,134900.0,139900.0,139900.0,139900.0,138950.0,136650.0,138400.0,135900.0,134900.0,132000.0,139700.0,139900.0,139900.0,139250.0,134950.0,129900.0,134950.0,139900.0,149900.0,149900.0,149900.0,149900.0,149900.0,149900.0,144900.0,139900.0,129900.0,129900.0,129900.0,141400.0,145450.0,145400.0,149900.0,149900.0,150450.0,159900.0,160000.0,159900.0,155000.0,154900.0,154950.0,159900.0,159900.0,179900.0,179900.0,175000.0,169900.0,169900.0,169950.0,174900.0,174900.0,179900.0,180000.0,195000.0,199900.0
845163,508,"Jasper, AL",msa,AL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,129900.0,109900.0,144900.0,182450.0,182500.0,224900.0,169000.0,159900.0,152450.0,152000.0,152000.0,168900.0,204900.0,231950.0,215000.0,222500.0,191450.0,239450.0,220000.0,160000.0,344500.0,349950.0,247000.0,249950.0,225000.0
395040,509,"Roswell, NM",msa,NM,170000.0,179950.0,185000.0,179900.0,179950.0,179000.0,181000.0,185000.0,185000.0,189600.0,191550.0,189000.0,196000.0,194950.0,193000.0,189750.0,179900.0,186500.0,199925.0,200000.0,205000.0,202000.0,188700.0,186000.0,175900.0,185900.0,182500.0,199250.0,189000.0,200000.0,185900.0,175000.0,173500.0,149900.0,150000.0,165000.0,173500.0,187250.0,188000.0,181050.0,190000.0,199900.0,200000.0,199950.0,199900.0,200000.0,200000.0,205000.0,219500.0,226800.0,225000.0,239900.0,248250.0,243413.0,238250.0,225000.0,225000.0,222000.0,225000.0,235000.0,244825.0,232319.0,245000.0
395092,510,"Shelton, WA",msa,WA,239000.0,244500.0,265950.0,279900.0,284000.0,289275.0,279900.0,289000.0,295450.0,289900.0,299000.0,289775.0,289900.0,299900.0,299900.0,325000.0,314725.0,319970.0,319500.0,319975.0,314000.0,305000.0,299900.0,299700.0,299950.0,324950.0,349500.0,349949.0,368000.0,375000.0,375000.0,360000.0,355000.0,350000.0,339000.0,335000.0,335000.0,367450.0,352500.0,392500.0,392450.0,399900.0,420000.0,419950.0,411500.0,427450.0,450000.0,419000.0,450000.0,465000.0,475000.0,492450.0,484999.0,479999.0,472000.0,449997.0,435000.0,430000.0,429000.0,425000.0,424500.0,449999.0,449900.0
394540,511,"Dublin, GA",msa,GA,139900.0,139000.0,155000.0,139900.0,139900.0,135000.0,142000.0,149900.0,146950.0,166500.0,174000.0,175000.0,169000.0,162450.0,174900.0,172500.0,173000.0,165000.0,169000.0,159900.0,159900.0,156450.0,159900.0,164450.0,169900.0,152000.0,155000.0,160950.0,168950.0,180000.0,177990.0,162248.0,167000.0,176080.0,158900.0,156950.0,159900.0,175450.0,143500.0,147450.0,149000.0,133500.0,150000.0,163750.0,169900.0,169000.0,179500.0,175000.0,179250.0,180000.0,188450.0,199000.0,205000.0,189000.0,199900.0,185000.0,189000.0,194782.0,198500.0,195000.0,198500.0,194950.0,204950.0
394899,512,"Nacogdoches, TX",msa,TX,199000.0,199300.0,189000.0,189450.0,209900.0,199950.0,189900.0,194400.0,199000.0,209500.0,197500.0,199000.0,205000.0,209250.0,209000.0,209900.0,206500.0,199450.0,199900.0,228950.0,212000.0,225000.0,225000.0,223300.0,211000.0,196250.0,203506.0,214500.0,207308.0,218000.0,229700.0,245815.0,262500.0,239000.0,199950.0,205000.0,236500.0,255000.0,234750.0,219000.0,219950.0,229000.0,249900.0,249950.0,249900.0,251475.0,255000.0,269500.0,253000.0,259950.0,259900.0,276750.0,265000.0,257500.0,248500.0,242450.0,265000.0,266575.0,266575.0,249950.0,249900.0,255000.0,259950.0
395105,513,"Somerset, KY",msa,KY,159900.0,159900.0,157500.0,159900.0,165450.0,169000.0,169000.0,169000.0,169450.0,170950.0,175000.0,177850.0,169000.0,169000.0,169900.0,169500.0,172900.0,169900.0,179000.0,175000.0,179450.0,179900.0,179000.0,179000.0,179000.0,184900.0,184900.0,189000.0,189900.0,195000.0,189900.0,196250.0,199000.0,199000.0,196950.0,205900.0,200000.0,199000.0,215000.0,227000.0,229900.0,235000.0,229900.0,224900.0,224900.0,219000.0,219500.0,199950.0,215000.0,219000.0,229000.0,229450.0,228900.0,229000.0,248950.0,249900.0,245000.0,239000.0,239000.0,239950.0,239000.0,239000.0,249000.0
394496,514,"Coos Bay, OR",msa,OR,249000.0,247000.0,246500.0,275000.0,269000.0,265000.0,265000.0,265000.0,265000.0,250000.0,249900.0,264000.0,268450.0,275000.0,275000.0,275000.0,285000.0,284900.0,285500.0,289900.0,289000.0,299900.0,299900.0,300000.0,313500.0,305000.0,287000.0,289500.0,279900.0,269000.0,259000.0,229500.0,250000.0,252498.0,239900.0,229500.0,225000.0,245000.0,275000.0,300000.0,325000.0,325000.0,344950.0,347000.0,349000.0,335000.0,349000.0,327450.0,360450.0,349000.0,359000.0,349950.0,369000.0,375000.0,372500.0,382500.0,349998.0,367000.0,349250.0,350000.0,348000.0,350000.0,349000.0
394600,515,"Forest City, NC",msa,NC,244900.0,245000.0,264900.0,250000.0,255278.0,267000.0,259900.0,259900.0,264900.0,264900.0,269000.0,275000.0,269000.0,275000.0,264950.0,279900.0,292500.0,287000.0,295950.0,299500.0,299900.0,289900.0,289950.0,285000.0,284500.0,289950.0,290000.0,290000.0,299000.0,319950.0,320000.0,299500.0,299500.0,279000.0,269900.0,269900.0,268000.0,259900.0,249900.0,237000.0,277500.0,259000.0,241000.0,255000.0,275000.0,270000.0,259450.0,249998.0,229000.0,210000.0,224900.0,225000.0,225000.0,215000.0,239900.0,234900.0,234950.0,234900.0,220000.0,215000.0,202500.0,220000.0,230000.0
