"RegionID","RegionName","SizeRank","1979-03","1979-06","1979-09","1979-12","1980-03","1980-06","1980-09","1980-12","1981-03","1981-06","1981-09","1981-12","1982-03","1982-06","1982-09","1982-12","1983-03","1983-06","1983-09","1983-12","1984-03","1984-06","1984-09","1984-12","1985-03","1985-06","1985-09","1985-12","1986-03","1986-06","1986-09","1986-12","1987-03","1987-06","1987-09","1987-12","1988-03","1988-06","1988-09","1988-12","1989-03","1989-06","1989-09","1989-12","1990-03","1990-06","1990-09","1990-12","1991-03","1991-06","1991-09","1991-12","1992-03","1992-06","1992-09","1992-12","1993-03","1993-06","1993-09","1993-12","1994-03","1994-06","1994-09","1994-12","1995-03","1995-06","1995-09","1995-12","1996-03","1996-06","1996-09","1996-12","1997-03","1997-06","1997-09","1997-12","1998-03","1998-06","1998-09","1998-12","1999-03","1999-06","1999-09","1999-12","2000-03","2000-06","2000-09","2000-12","2001-03","2001-06","2001-09","2001-12","2002-03","2002-06","2002-09","2002-12","2003-03","2003-06","2003-09","2003-12","2004-03","2004-06","2004-09","2004-12","2005-03","2005-06","2005-09","2005-12","2006-03","2006-06","2006-09","2006-12","2007-03","2007-06","2007-09","2007-12","2008-03","2008-06","2008-09","2008-12","2009-03","2009-06","2009-09","2009-12","2010-03","2010-06","2010-09","2010-12","2011-03","2011-06","2011-09","2011-12","2012-03","2012-06","2012-09","2012-12","2013-03","2013-06","2013-09","2013-12","2014-03","2014-06","2014-09","2014-12","2015-03","2015-06","2015-09","2015-12","2016-03","2016-06","2016-09","2016-12","2017-03","2017-06"
394803,"Longview, TX",199,15431.43,15710.41,16076.88,16547.02,17065.62,17483.59,17826.61,18190.06,18741.55,19173.9,19615.36,20032.8,20396.28,20503.44,20499.48,20571.63,20663.65,20829.84,20917.94,21033.32,21174.04,21426.71,21661.06,21876.73,21978.33,21994.4,22052.39,22216.28,22314.59,22307.6,22297.96,22310.09,22474.06,22688.2,22866.87,22845.75,22858.63,22969.6,23177.46,23517.3,23802.06,23993.98,24167.18,24390,24762.79,25191.06,25624.44,25826.93,25901.27,25945.48,25938.22,25902.11,25989.34,26151.48,26360.72,26534.36,26691.19,26834.73,26978.47,27181.09,27359.6,27679.55,27918.82,28243.22,28508.11,28803.35,28982.92,29164.29,29400.86,29711.46,30095.92,30507.65,31004.52,31539.15,31887.39,31867.32,32028.24,32156.59,32624.49,33212.57,33790.73,34274.83,34428.78,34342.57,34623.96,34970.46,35186.64,35005.44,35183.4,35172.75,35405.55,35528.27,35544.7,35659.46,35651.87,35681.55,35715.48,35871.4,36103.52,36401.56,36650.5,36896.93,37038.01,37123.75,37409.55,37721.08,37901.34,38045.48,38468.39,38881.52,39530.08,40381.02,41204.85,42187.25,42499.83,42194.21,42283.62,42825.75,43627.02,44468.19,44070.02,43851.94,43249.05,42757.28,42679.28,42961.71,43025.24,42550.72,42489.32,42332.32,42462.83,42425.04,42747.21,43010.13,43662.06,44733.81,45242.65,45824.35,45810.17,46036.94,46581.32,47269.84,47853.33,47901.5,47862.82,47647.88,47455.01,47165.89,47353.946838317,47542.003676634,47730.060514951,47918.117353268,48106.174191585,48294.231029902
394429,"Burlington, VT",200,16199.18,16463.18,16837.87,17254.67,17762.73,18220.86,18649.05,19072.99,19588.64,19982.68,20380.15,20698.32,20981.21,21107.74,21470.48,21886.67,22353.22,22699.48,23086.36,23482.9,24023.27,24752.41,25513.11,26210.76,26850.79,27355.33,27668.49,27823.36,28020.15,28318.83,28661.4,29167.54,29523.81,29925.41,30426.16,31301.89,31931.14,32594.88,33064.51,33579.86,34298.19,34779.17,35067.88,35148.25,35220.49,35358.87,35311.23,35166.62,34993.9,35006.75,35108.17,35321.3,35696.29,36289.72,36622.9,36453.86,36127.08,35758.6,35910.41,36433.96,37010.58,37664.38,37993.11,38045.11,38007.91,37924.32,37895.89,37988.22,38268.4,38529.46,39000.57,39467.74,40065.86,40655.11,41234.91,41757.33,42486.01,43252.75,43976.31,44658.66,45375.67,46051.59,46557.96,46737.07,47181.11,47740.84,48081.68,48272.91,48557.18,48955.23,49199.88,49330.31,49475.2,49745.41,49884.42,49980.9,50146.66,50419.57,50542.53,50920.88,51197.07,51770.57,52121,52620.94,52612.88,52526.69,52414.95,52561.09,53232.8,53902.05,54678.7,55315.34,56173.02,57032.67,57611.84,57670.28,57930.42,58452.95,58822.99,58920.56,58236.67,57834.91,57556.01,57643,57644,57938.72,58063.43,57988.17,58118.94,58292.17,58954.63,59833.53,60489.28,61259.11,61405.48,61755.5,61511.01,61563.54,61416.67,61987.19,62408.56,63037.24,63890.68,65031.63,65810.2,66517.12,67104.1,67796.53,68264.2402561809,68731.9505123618,69199.6607685428,69667.3710247237,70135.0812809046,70602.7915370855
395002,"Prescott, AZ",201,12665.86,12863.25,13195.78,13579.11,14040.86,14435.45,14631.35,14782.92,14934.24,15132.17,15405.13,15830.71,16085.72,16153.55,16087.68,16103.85,16206.94,16455.44,16731.79,17007.68,17295.22,17574.34,17877.32,18102.19,18352.27,18503.53,18734.39,18971.22,19311.9,19609.36,19840.27,19968.34,20116.6,20304,20465.39,20733.99,20953.75,21194.64,21368.34,21532.91,21777.1,21943.89,22155.9,22363.1,22553.55,22748.12,22985.64,23246.69,23540.02,23814.08,24049.94,24264.62,24520.87,24930.59,25318.75,25758.25,26226.33,26741.3,27080,27268.2,27558.13,27999.42,28437.99,28776.51,29104.14,29320.28,29545.81,29679.02,29970.24,30233.06,30576.45,30881.2,31315.59,31727.07,32094.75,32253.48,32608.09,32988.1,33539.87,34168.76,34602.42,35039.64,35053.79,34908.15,34963.78,35086.79,35288.37,35347.78,35390.9,35348.11,35312.97,35263.65,35304.76,35382.73,35569.57,35832.37,36110.57,36513.18,36857.82,37349.32,37912.89,38559.89,38975.06,39303.03,39663.1,40177.11,40716,41213.13,41957.72,42514.93,42992.9,43011.03,43115.2,43132.41,43109.89,42942.15,42751.82,42881.62,42884.76,42867.88,42001.77,41545.94,41069.67,41011.76,41457.68,41521.46,41535.61,41792.38,42150.94,42407.81,42477.52,42196.76,42066.46,41989.57,42028.89,42504.31,42553.91,42780.34,42870.11,43476.43,44210.61,44974.52,45826.26,46514.8,47160.35,47835.01,48418.15,49006.49,49375.2176774717,49743.9453549435,50112.6730324152,50481.400709887,50850.1283873587,51218.8560648304
395114,"Springfield, IL",202,17624.23,18000.34,18344.65,18539.95,18738.41,18730.76,18785.63,18916,19275.82,19552.17,19890.23,20165.69,20340.59,20447.31,20622.96,20940.14,21107.05,21274.79,21322.14,21379.48,21578.91,21872.1,22299.6,22788.63,23149.69,23400.46,23722.48,24186.92,24670.52,25215.53,25736.55,26253.33,26739.07,27230.01,27638.08,27928.7,28327.43,28661.27,29030.52,29424.02,29892.03,30248.64,30452.08,30578.43,30807.05,31116.89,31606.67,32229.16,32476.84,32713.07,32637.15,32590.24,32765.13,33097.19,33574.45,34085.75,34245.86,34398.46,34449.32,34737.11,34988.61,35374.57,35696.16,36042.23,36412.79,36718.01,36949.49,37072.53,37362.48,37712.45,38133.27,38564.51,38930.22,39316.42,39700,40138.58,40499.69,40900.53,41428.19,42187.78,42764.4,43272.55,43340.48,43292.48,43528.31,43911.66,44353.99,44613.6,44827.8,44757.17,44701.99,44629.04,44562.15,44675.4,44811.1,45134.36,45190.65,45441.51,45503.08,45532.05,45531.06,45604.75,45828.75,46333.5,46681.88,47024.15,47022.64,46890.13,47093.87,47256.34,47688.26,48277.8,49055.63,49879.19,50402.39,50546.92,50623.41,50988.12,51517.48,52436.72,52337.49,52487,52145.93,51861.14,51356.74,51332.96,51417.59,51696.29,52137.45,52322.43,52609.82,52694.74,53219.34,53788.28,54363.57,54986.09,55180.55,55504.3,55302.99,55356.44,55514.8,55785.75,56218.64,56762.4,57145.72,57593.19,58012.21,58544.65,58887.5503125,59230.4506249999,59573.3509374999,59916.2512499999,60259.1515624998,60602.0518749998
395174,"Tyler, TX",203,15819.02,16112.63,16490.78,16969.58,17483.86,17907.63,18223.69,18528.9,19015.91,19393.39,19853.58,20369.12,20824.84,21025.01,21219.33,21608.62,22023.59,22510.55,22781.93,22938.75,23122.14,23428.19,23711.05,23970.17,24101.38,24141.31,24186.76,24304.83,24352.57,24284.43,24189.66,24094.19,24167.78,24292.19,24449.56,24470.15,24533.42,24695.75,24934.72,25286.67,25574.44,25767.22,25848.14,25886.2,26085.75,26346.1,26769.76,27124.06,27344.23,27528.93,27665.6,27777.71,28017.74,28341.16,28638.04,28814.16,28969.68,29112.82,29218.89,29349.14,29452.78,29710.4,29886.09,30158.77,30373.99,30617.13,30818.13,31107.33,31451.12,31877.5,32314.18,32707.76,33196.45,33723.18,34198.56,34436.4,34869.7,35262.71,35830.02,36315.05,36794.91,37166.55,37307.47,37323.08,37743.13,38229.79,38534.89,38362.99,38586.53,38600.88,38813.28,38830.75,38737.77,38747.97,38746.39,38914.94,39086.08,39390.54,39605.9,39707.66,39758.78,39806.3,39882.39,40046.71,40429.46,40837.13,41065.34,41214.29,41663.15,42105.99,42743.07,43530.73,44284.61,45206.39,45492.08,45210.06,45354.79,45988.35,46805.93,47562.18,46996.34,46627.48,45871.95,45255.34,44131.16,44303.81,44358.27,43975.02,44016.76,43959.21,44164.94,44157.52,44526.06,44832.97,45178.6,45564.52,45371.88,45258.61,44933.27,45246.38,45875.03,46642.43,47533.84,48139.83,48654.61,48986.42,49259.3,49339.68,49536.4040356192,49733.1280712384,49929.8521068577,50126.5761424769,50323.3001780961,50520.0242137153
394773,"Las Cruces, NM",204,12030.59,12224.44,12462.65,12730.32,13055.88,13327.17,13586.32,13820.88,14106.67,14340.53,14691.88,15189.15,15604.91,15864.24,16066.02,16396.62,16701.01,17067.35,17326.09,17550.48,17798.22,18101.48,18398.94,18571.08,18769.42,18870.93,19067.87,19279.12,19499.5,19657.45,19767.32,19834.74,19971.04,20145.02,20344.83,20546.54,20724.16,20910.78,21029.5,21203.13,21472.7,21790.05,22028.74,22144.51,22336.88,22547.76,22796.83,22950.83,23198.06,23396.54,23518.64,23583.35,23710.75,23967.88,24124.06,24089.37,24211.71,24306.9,24499.12,24576.45,24702.53,24894.98,24994.94,25087.74,25266.2,25359.72,25529.39,25714.9,25955.69,26206.13,26449.29,26646.42,26929.02,27204.76,27470.77,27558.42,27878.35,28170.74,28621.27,29098.37,29471.7,29853.15,29920.08,29987.07,30171.64,30577.58,30693.81,30627.84,30610.87,30591.23,30658.45,30709.59,30629.72,30583.6,30624.23,30845.07,30909.66,31060.97,31100.17,31169.2,31246.44,31320.28,31419.13,31723.07,31987.25,32428.65,32724.93,33062.1,33394.64,33666.87,34098.41,34575.83,35160.89,35824.51,36131.22,35924.5,35772.58,35984.14,36201.42,36620.12,36258.18,36216.84,35996.23,35817.04,36513.15,36591.88,36688.18,36812.55,36981.33,37077.07,37191.6,37244.69,37193.12,37167.26,37334.44,38073.89,38208.42,38488.37,38286.4,38207.29,38352.36,38692.56,39202.22,39638.81,39836.18,39940.94,39890.58,39940.31,40240.8232125113,40541.3364250225,40841.8496375338,41142.3628500451,41442.8760625563,41743.3892750676
394585,"Fargo, ND",205,16952.08,17223.73,17042.09,17876.1,18321.16,18447.22,17641.69,17357.09,18010.6,18816.92,19597.46,19888.01,19866.09,19611.66,19456.36,20444.38,20862.07,21293.67,20868.05,20948.81,21271.32,21656.77,21965.26,21976.62,21993.61,21901.93,22004.79,22442.03,22781.23,23220.57,23516.94,23746.59,23906.49,23997.69,24408.46,25161.38,25430.64,25442.78,25297.23,25084.06,25836.2,26363.76,26994.64,26918.01,27147.1,27416.27,27780.61,27932.93,27921.73,27869.36,27745.65,27622.14,27935.57,28283.61,28968.4,29539.88,29869.3,30113.25,29979.35,29658.95,29833.56,29990.17,30592.68,31306.25,31796.87,32353.93,32345.54,32190.22,32534.61,33255.5,34136.08,34860.21,34821.53,35022.03,35140.86,35538.33,36358.3,37103.32,37823.58,38196.42,38187.25,38173.01,37903.94,38046.96,38486.45,38969.27,39453.65,39712.15,39861.71,39868.77,40024.31,40286.64,40554.94,40842.03,41028.82,40993.27,41336.54,41751.18,42353.65,42899.96,42988.96,43001.06,42819.79,43171.41,43484.71,44066.44,44367.47,44547.06,44760.76,44969.69,45040.14,45025.75,45544.29,46273.35,46149.26,45068.94,44878.4,44837.1,45648.84,46725.88,46958.53,47372.76,47507.21,47625.29,48201.34,49016.28,49780.65,50288.6,51007.14,51681.51,51707.11,50946.73,51107.66,51326.71,52105.05,53294.89,53012.22,52669.49,51930.1,52189.05,52616.88,53267.55,54396.05,55565.14,55990.55,56129.44,56034.71,56044.57,56372.8271604225,56701.0843208449,57029.3414812674,57357.5986416898,57685.8558021123,58014.1129625347
394691,"Houma, LA",206,17938.6,18209.79,18735.47,19440.11,20243.23,20901.78,21460.88,21909.66,22465.68,22879.2,23126.89,23214.14,23211.08,22965.21,22688.22,22474.46,22314.81,22112.19,21866.1,21559.27,21346.6,21190.91,21102.75,21059.91,20910.61,20684.16,20478.41,20295.97,20087.13,19793.36,19562.15,19363.64,19254.15,19177.78,19226.62,19349.56,19506.44,19710.87,20059.89,20581.77,21079.15,21541.66,21825.47,21950.41,22192.2,22478.05,22806.23,23085.09,23266.14,23419.52,23445.5,23507.31,23592.92,23771.43,23906.95,24132.94,24288.72,24492.95,24681.09,24864.62,25199,25497.56,25900.46,26205.9,26573.25,26843.77,27303.86,27840.6,28414.06,29010.44,29753.19,30550.66,31318.65,32096.07,32678.12,33053.21,33418.07,33807.22,34140.96,34527.77,34781.5,35028.69,35171.52,35346.02,35691.37,36168.61,36334.9,36214.81,36369.05,36591.86,36897.95,37042.98,37037.4,37053.93,37101.58,37338.74,37472.07,37685.61,37822.59,37990,38149.37,38290.17,38338.95,38484.02,38658.2,38829.6,39942.27,40499.94,41099.59,40330.66,40563.25,41809.97,43195.56,45248.45,46356.13,46433.42,46039.24,46261.35,46968.59,48496.93,49023.6,49718.63,49274.08,48045.05,47215.66,46720.98,46857.56,47102.41,47271.57,47168.23,47315.71,47618.42,48297.97,49142.17,49690.62,50103.67,49848.64,49657.52,49069.62,48821.26,48861.8,49106.38,49308.5,49111.46,48782.21,48365.72,47928.08,47398.52,47587.5043658649,47776.4887317299,47965.4730975948,48154.4574634597,48343.4418293246,48532.4261951896
395030,"Rochester, MN",207,17581.6,17978.28,18218.01,18455.56,18723.97,18791.02,19084.71,19598.55,20271.04,20701.67,21055.27,21301.39,21565.21,21657.09,22036.23,22796.6,23402.66,24050.55,24228.91,24311.98,24698.74,25159.92,25621.88,25930.58,26067.89,26058.86,26116.73,26544.03,27045.94,27539.02,27963.33,28188.58,28613.93,28847.86,29255.83,29668.66,30126.02,30507.94,30742.65,30980.88,31593.39,32143.25,32654.69,32927.54,33276.28,33664.98,33975.89,34128.41,34130.81,34147.77,34187.69,34217.75,34471.71,34743.6,35297.06,35918.56,36280.92,36549.42,36380.29,36190.5,36155.96,36327.81,36814.22,37502.48,38077.64,38598.49,38950.05,39229.22,39770.18,40473.81,41205.48,41752.09,42167.6,42643.67,43298.47,44135.53,45308.69,46412.68,47270.85,47618.11,47936.03,48212.93,48221.69,48291.65,48676.41,49191.44,49685.55,50044.71,50391.13,50485.01,50492.15,50686.49,50936.55,51426.25,51728.69,52037.4,52344.41,52813.83,53178.35,53390.2,53574.57,53658.29,53990.14,54824.13,55144.23,55430.92,55299.73,55384.01,55812.47,56094.6,56561.48,57042.92,57748.5,58726.1,59142.99,59058.85,59170.46,59550.02,60276.92,60815.01,60326.6,59890.42,59394.66,59481.83,59592.5,60122.3,60319.89,60507.34,60657.08,60620.92,60592.53,60641.48,61235.94,61868.2,62695.9,63558.59,63527.75,63451.11,63078.44,63446.3,63985.34,64612.38,65216.71,65495.84,65593.9,65494.92,65521.83,65901.83,66287.8218558112,66673.8137116225,67059.8055674337,67445.797423245,67831.7892790562,68217.7811348675
394597,"Florence, SC",208,13145.03,13414.97,13705.34,14050.62,14406.96,14696.92,14856.03,14976.61,15199.26,15379.02,15605.51,15837.29,16009.96,16095,16201.48,16389.99,16608.02,16899.54,17115.34,17291.81,17518.34,17745.48,18043.9,18352.15,18624.67,18850.45,19037.29,19195.74,19405.51,19579.42,19800.52,20073.69,20387.3,20760.69,21118.54,21481.6,21745.3,22072.89,22393.13,22816.89,23368.32,23644.73,23840.51,23905.93,24227.73,24626.59,24947.87,25239.67,25445.06,25635.09,25764.16,25858.81,26038.8,26319.23,26570.05,26755.84,26921.81,27083.92,27286.86,27402.09,27607.72,27893.99,28216.3,28470.1,28734.6,28961.49,29167.04,29350.62,29615.06,30037.42,30463.92,30829.38,31167.83,31464.57,31701.36,31828.12,32041.28,32353.77,32740.8,33205.49,33505.73,33696.91,33784.38,33870.02,34163.03,34589.4,34909.77,34958.98,34942.72,34919.25,34851.22,34743.83,34578.82,34584.6,34584.8,34727.93,34791.15,34866.39,34944.46,35071.71,35250.47,35563.99,35873.48,36251.9,36461.34,36669.05,36822.19,37102.36,37657.34,38155.72,38637.69,38889.67,39314.31,39782.49,39964.3,39770.27,39604.62,39882.59,39933.38,39867.39,39096.99,38723.9,38471.86,38551.99,38433.8,38692.29,38756.15,38551.67,38558.14,38575.91,38652.74,38498.89,38603.54,38746.09,38993.08,39257.49,39164.88,39116.06,38832.36,38723.84,38829.14,39009.33,39063,38801.26,38440.69,38133.15,37894.61,37784.04,37934.6901223923,38085.3402447847,38235.990367177,38386.6404895693,38537.2906119616,38687.940734354
394848,"Medford, OR",209,15003.75,15363.34,15643.64,15849.27,16057.05,16126.67,16132.27,16136.49,16224,16212.22,16284.24,16432.51,16557.81,16588.56,16719.83,16942.47,17223.85,17564.82,17840.32,18115.97,18409.16,18740.35,19085.39,19424.08,19722.3,19940.72,20127.65,20318.96,20584.37,20876.77,21263.47,21673.51,22051.18,22403.83,22749.11,23045.49,23377.1,23734.77,24089.49,24377.76,24738.3,25048.96,25236.08,25252.65,25323.06,25432.79,25634.66,25866.88,26058.04,26292.49,26466.18,26553.11,26689.5,26883.03,27173.71,27443.03,27850.98,28207.24,28511.57,28639.4,28844.25,29187.65,29487.62,29811.87,30082.93,30357.38,30579.16,30837.68,31088.92,31379.8,31704.08,32116.35,32456.35,32719.92,33039.09,33405.06,33879.8,34318.22,34851.15,35485.95,36028.47,36551.71,36669.75,36594.07,36778.49,37049.52,37352.92,37451.48,37496.54,37319.36,37196.35,37007.04,36888.25,36916.15,37032.85,37254.76,37401.57,37678.35,38000.15,38464.11,38909.09,39385.77,39777.1,40196.75,40488.3,40777.44,41060.83,41337.32,42084.54,42778.98,43236.49,43109.46,42984.62,42869.14,42958.2,43366.72,43745.27,44458.06,44720.21,44609.29,43746.69,43163.28,42674.62,42471.63,42507.21,42554.13,42455.73,42028.78,42027.85,42009.78,42050.58,41989.23,42214.52,42495.46,42993.15,43752.91,44127.97,44631.58,44519.99,44260.13,44141.96,44149.89,44245.52,44189.09,44110.85,43998.12,43936.41,43746.62,44075.772110054,44404.9242201079,44734.0763301619,45063.2284402159,45392.3805502699,45721.5326603238
753895,"Lafayette-West Lafayette, IN",210,16185.81,16465.5,16698.79,16880.5,17113.08,17185.03,17240.83,17391.68,17717.46,17899.01,18124.18,18363.02,18569.86,18675.27,18874.24,19171.09,19407.17,19684.4,19879.4,20092.68,20489.97,20901.37,21269.06,21511.98,21732.85,21946.67,22150.44,22328.15,22603.92,22938.44,23262.56,23467.34,23688.21,23940.23,24374.98,25055.7,25606.4,26191.04,26523.78,26814.05,27273.06,27644.28,27868.82,27982.17,28226.39,28650.35,29171.71,29514.48,29706.26,29840.76,29867.55,29911.4,30063.98,30391.96,30737.21,31106.95,31212.68,31353.42,31325.39,31372.07,31409.78,31500.61,31869.21,32537.4,33212.71,33741.5,34037.67,34126.02,34367.03,34806.33,35366.62,35936.28,36407.24,36851.08,37049.83,37128.55,37391.97,37829.11,38324.84,38866.88,39139.83,39313.88,39180.74,39106.93,39301.86,39585.2,39777.64,39630.74,39606.86,39450.88,39453.88,39313.1,39135.37,39130.58,39144.7,39276.02,39228.16,39220.58,39109.75,39238.31,39260.22,39470.93,39633.57,40090.89,40050.08,40108.71,40005.24,40092.4,40309.09,40495.73,40920.76,41391.69,41941.34,42494.19,42660.44,42441.3,42325.56,42733.31,43103.63,43544.01,43018.84,42794.09,42287.86,42023.46,41707.64,41709.41,41630.67,41696.69,41841.11,41993.32,42580.28,43361.13,44091.96,44815.67,45352.35,45910.49,46028.87,46049.57,46015.81,46388.38,46995.52,47856.96,48682.28,49218.04,49481.74,49819.31,50149.58,50900.33,51198.4569691313,51496.5839382626,51794.7109073938,52092.8378765251,52390.9648456564,52689.0918147877
394378,"Bellingham, WA",211,15585.96,15902.85,16218.2,16496.99,16811.5,17030.44,17197.11,17345.76,17521.46,17643.48,17844.19,18146.9,18392.63,18504.35,18656.71,18853.68,19132.58,19421.94,19609.95,19799.19,20023.34,20304.04,20574.72,20859.79,21185.1,21458.18,21764.65,22047.13,22409.21,22759.72,23156.25,23597.72,23929.22,24216.9,24452.07,24949.85,25399.29,25885.12,26282.37,26830.73,27523.36,28173.01,28723.04,29048.59,29594.53,30177.27,30782.88,31159.35,31571.84,31991.35,32213.97,32218.59,32347.6,32456.98,32615.94,32906.91,33072.66,33309.98,33309.46,33503.02,33623.66,33926.29,34166.75,34543.4,34859.27,35257.19,35485.43,35576.26,35867.63,36240.98,36679.44,36937.62,37323.73,37715.34,37946.69,37925.46,38269.07,38729.29,39257.7,39498.8,39851.83,39947.74,40084.97,40135.46,40680.21,40823.97,40793.17,40681.94,40828.88,41151.58,41118.29,40950.24,40868.82,41040.51,41262.13,41458.8,41745.26,42223.03,42605.88,42838.8,42983.6,43232.99,43322.82,44748.06,44721.11,44845.73,43632.49,44026.45,44678.78,45280.45,45609.52,45738.82,46091.17,46677.51,47076.04,47273.45,47199.17,47332.02,47729.61,48497.02,48431.43,48549.34,48414.63,48350.41,49063.71,49571.26,50024.07,50286.07,50811.67,51231.02,51310.09,50762.66,50838.97,50973.23,51437.48,52156.71,52219.61,52233.34,51929.69,52042.47,52522.54,53078.34,53818.81,54371.15,54667.7,54971.2,55120.74,55304.36,55720.4732171853,56136.5864343707,56552.699651556,56968.8128687413,57384.9260859267,57801.039303112
394765,"Lake Havasu City, AZ",212,13790.14,13971.69,14274.07,14604.09,15017.45,15360.06,15382.07,15243.47,15110.22,15024.71,15044.86,15247.25,15282.48,15144.42,14972.05,14970.58,15052.82,15267.33,15562.39,15915.34,16278.6,16632.62,17047.47,17428.62,17833.96,18141.14,18524.72,18911.19,19398.93,19843.6,20224.81,20504.63,20803.05,21141.6,21448.31,21861.15,22221.49,22604.07,22910.37,23201.86,23577.83,23869.68,24162.48,24398.01,24614.06,24835.62,25044.94,25216.87,25423.02,25610.62,25652.46,25561.93,25519.25,25635.62,25707.43,25811.3,25945.68,26129.59,26178.45,26124.51,26174.32,26366.16,26595.37,26776.19,26947.86,27017.75,27112.99,27141.7,27316.52,27464.54,27698.79,27912.23,28243.56,28554.42,28847.27,28975.68,29280.77,29608.26,30115.29,30719.01,31148.11,31578.99,31676.54,31680.35,31864.6,32111.29,32381.34,32469.43,32542.33,32535.82,32523.84,32485.37,32530.11,32608.8,32811.47,33109.19,33419.85,33846.06,34124.05,34437.32,34817.64,35275.15,35540.54,35747.5,35984.78,36362.04,36772.06,37156.68,37766.2,38206.43,38676.44,38841.24,39085.16,39246.69,39504.63,39768.57,40002.56,40536.82,40743.65,40712.85,39875.62,39428.14,38950.27,38857.61,38354.89,38354.09,37906.45,37256.76,36706.8,36071.55,35884.2,36050.16,36344.92,36680.36,36853.85,37132.4,37037.89,37100.11,37075.17,37531.89,38100.64,38694.27,39339.2,39818.64,40261.95,40731.37,41121.92,41516.75,41829.1244386442,42141.4988772885,42453.8733159327,42766.247754577,43078.6221932212,43390.9966318655
395047,"Saginaw, MI",213,19272.91,19678.61,19920.91,20027.56,20247.45,20333.59,20267.26,20103.74,19991.64,19849.57,19821.61,20160.93,20308.27,20485.17,20604.19,20777.52,20855.28,21020.69,21333.91,21864.49,22398.36,22968.76,23435.82,23816.42,24199.73,24455.31,24684.53,24943.73,25191.5,25495.59,25633.21,25880.39,26020.17,26187.46,26294.99,26446.6,26743.78,27122.5,27371.92,27489.07,27799.67,27976.33,28096.32,28047.68,28078.79,28127.36,28320.09,28535.95,28531.36,28535.5,28559.51,28716.81,28799.29,29056.14,29278.81,29823.15,30039.98,30506.93,30733.07,31079.9,31429.08,31807.16,32241.98,32686.16,33173.47,33508.87,33723.82,33965.59,34222.81,34645.48,34985.18,35382.84,35628.83,35859.95,36125.04,36436.77,36875.2,37284.26,37606.37,37972.83,38247.46,38646.6,38734.19,38919.76,39246.43,39584.99,39791.71,39756.81,39762.7,39629.98,39486.66,39194.07,38887.39,38856.68,38771.53,38770.49,38681.1,38628.14,38689.86,38977.44,39233.35,39532.01,39621.75,39760.44,39792.97,39817.85,39940.28,40385.85,40876,41453.96,41798.38,41772.79,41932.02,42095.84,42165.41,41766.93,41531.24,41661.91,41932.19,42362.09,41731.01,41614.2,41164.01,41023.78,40916.49,41051.09,41220.13,41277.41,41445.02,41432.02,41474.78,41270.26,41157.16,40952.49,41051.23,41911.23,42339.63,42857.6,42657.79,42516.27,42427.9,42452.13,42640.03,42892.33,43067.85,43277.18,43461.44,43725.54,43981.6436974383,44237.7473948766,44493.8510923148,44749.9547897531,45006.0584871914,45262.1621846297
394763,"Lake Charles, LA",214,18078.42,18361.11,18865.73,19513.9,20262.47,20864.76,21256.67,21423.25,21708.73,21847.52,22044.5,22321.35,22500.97,22453.61,22222.42,21890.68,21613.89,21293.85,21072.24,20941.76,20904.73,20918.97,20941.72,20948.05,20849.2,20671.24,20644.3,20781.46,20894.36,20912.35,20979.25,21059.78,21231.61,21440.95,21665.67,21836.38,22043.58,22305.63,22703.83,23268.83,23806.02,24303.66,24657.35,24892.71,25260.21,25677.61,26192.88,26704.41,27101.2,27464.14,27590.86,27667.19,27768.74,27982.29,28138.09,28392.88,28565.82,28795.19,28951.03,29044.05,29316.45,29546.37,29949.23,30295.97,30715.22,31021.53,31407.35,31733.56,32099.57,32496.57,32947.75,33346.47,33716.94,34102.81,34377.98,34539.36,34692.33,34871.84,35001.91,35194.76,35253.08,35305.78,35305.95,35396.32,35660.45,36056.36,36106.68,35836.14,35840.35,35913.03,36094.09,36147.02,36054.92,35984.9,35967.64,36158.7,36251.38,36421.49,36494.24,36571.32,36641.12,36693.94,36652.93,36699.36,36775.19,36851.03,37941.87,38639.93,39372.54,38799.42,38962,39857.83,40881.67,42529.89,43495.14,43725.53,43510.63,43876.21,44166.62,44650.59,44181.53,43900.69,43154.14,42287.85,41762.35,41528.49,41757.94,41976.97,42118.92,42029.24,42005.82,41953.77,42229.72,42650.32,43289.71,44323.76,44761.94,45254.5,45052.75,44818.17,44860.93,45107.14,45551.71,45872.09,46072.76,46176.75,46298.6,46368.26,46553.1365786856,46738.0131573712,46922.8897360567,47107.7663147423,47292.6428934279,47477.5194721135
