NAME,LATITUDE,LONGITUDE,DATE,AWND,WSF2
"MIRAMAR 2.1 W, FL US",25.974669,-80.36703,9/11/2017,,
"PORT ST. LUCIE 4.0 NE, FL US",27.323691,-80.311118,9/11/2017,,
"GROVELAND 1.7 E, FL US",28.565,-81.824,9/11/2017,,
"MOUNT PLYMOUTH 0.2 WSW, FL US",28.799,-81.535,9/11/2017,,
"FORT PIERCE 3.4 NNE, FL US",27.487398,-80.303462,9/11/2017,,
"STUART 3.7 SW, FL US",27.133546,-80.207944,9/11/2017,,
"TRADITION 5.6 W, FL US",27.268118,-80.445381,9/11/2017,,
"FORT PIERCE 2.8 SSE, FL US",27.386425,-80.328599,9/11/2017,,
"LARGO 2.2 ESE, FL US",27.896416,-82.74798,9/11/2017,,
"DUNNELLON 10.1 NW, FL US",29.15689,-82.561089,9/11/2017,,
"CHIEFLAND 8.5 ENE, FL US",29.503061,-82.722588,9/11/2017,,
"RIVERVIEW 2.1 W, FL US",27.8658,-82.3507,9/11/2017,,
"CLEARWATER 2.2 S, FL US",27.947971,-82.760507,9/11/2017,,
"LADY LAKE 2.5 SSW, FL US",28.892491,-81.9404069,9/11/2017,,
"CLERMONT 0.4 SW, FL US",28.547209,-81.762786,9/11/2017,,
"JENSEN BEACH 2.2 NW, FL US",27.2541,-80.260388,9/11/2017,,
"PORT ST. LUCIE 2.4 N, FL US",27.313837,-80.356329,9/11/2017,,
"PALM CITY 3.1 NW, FL US",27.19760513,-80.29985046,9/11/2017,,
"LIVE OAK 10.0 W, FL US",30.30671,-83.15325,9/11/2017,,
"CENTRAL FLORIDA, FL US",29.105,-81.63,9/11/2017,,
"RACCOON POINT FLORIDA, FL US",25.9708,-80.9,9/11/2017,,
"INDIANTOWN 0.4 SW, FL US",27.03258133,-80.47323608,9/11/2017,,
"JUPITER 4.0 NNW, FL US",26.972911,-80.138203,9/11/2017,,
"PALM CITY 1.4 NW, FL US",27.175463,-80.284975,9/11/2017,,
"OKEECHOBEE 18.0 NNW, FL US",27.4681,-80.97531,9/11/2017,,
"TRENTON 8.0 ENE, FL US",29.67172,-82.7014,9/11/2017,,
"OKEECHOBEE 27.1 NNW, FL US",27.58467,-81.04556,9/11/2017,,
"TRENTON 4.0 NW, FL US",29.656267,-82.862753,9/11/2017,,
"TEMPLE TERRACE 1.5 SE, FL US",28.025817,-82.367522,9/11/2017,,
"RIVERVIEW 4.4 SSW, FL US",27.810165,-82.339151,9/11/2017,,
"LAKEWOOD PARK 0.5 SW, FL US",27.531807,-80.395191,9/11/2017,,
"JACKSONVILLE BEACH, FL US",30.2875,-81.3927,9/11/2017,,
"RIVERVIEW 4.8 SSW, FL US",27.80473,-82.34099,9/11/2017,,
"MADISON 1.2 ENE, FL US",30.47269262,-83.39544453,9/11/2017,,
"OVIEDO 1.6 SE, FL US",28.638666,-81.165168,9/11/2017,,
"TAMPA 6.5 NNE, FL US",28.03011,-82.40623,9/11/2017,,
"PLANT CITY, FL US",28.02084,-82.13855,9/11/2017,,
"LUTZ 1.3 SSE, FL US",28.122804,-82.45308,9/11/2017,,
"EASTPOINT 1.4 NW, FL US",29.7627449,-84.88659668,9/11/2017,,
"ST. GEORGE ISLAND 2.2 ENE, FL US",29.658948,-84.880928,9/11/2017,,
"TAMPA BAY AREA WEATHER FORECAST OFFICE, FL US",27.70532,-82.40092,9/11/2017,,
"SANFORD 1.9 WNW, FL US",28.79711533,-81.30506134,9/11/2017,,
"OVIEDO 4.0 W, FL US",28.65935,-81.247411,9/11/2017,,
"BLOOMINGDALE 7.6 ESE, FL US",27.828269,-82.148655,9/11/2017,,
"CACHE FLORIDA, FL US",25.3903,-80.6803,9/11/2017,,
"LUTZ 2.0 E, FL US",28.135757,-82.430417,9/11/2017,,
"QUINCY 6.0 SW, FL US",30.524685,-84.658601,9/11/2017,,
"OAKLAND PARK 0.3 SE, FL US",26.170664,-80.150142,9/11/2017,,
"QUINCY 6.0 SW, FL US",30.529356,-84.662083,9/11/2017,,
"HAVANA 4.2 SW, FL US",30.582286,-84.467118,9/11/2017,,
"QUINCY 7.5 SSW, FL US",30.481636,-84.618846,9/11/2017,,
"CHULUOTA 0.9 N, FL US",28.651958,-81.120867,9/11/2017,,
"POINCIANA PLACE 2.6 NNW, FL US",28.193045,-81.499722,9/11/2017,,
"JASPER, FL US",30.5228,-82.9447,9/11/2017,,
"APOLLO BEACH 3.0 ENE, FL US",27.784776,-82.361073,9/11/2017,,
"RUSKIN 1.8 ESE, FL US",27.705656,-82.400519,9/11/2017,,
"GREATER NORTHDALE 0.4 ENE, FL US",28.107081,-82.513162,9/11/2017,,
"SANFORD 0.4 ENE, FL US",28.790447,-81.270024,9/11/2017,,
"TALLAHASSEE AIRPORT, FL US",30.3961,-84.3555,9/11/2017,,
"PLANTATION 2.3 WNW, FL US",26.139089,-80.295318,9/11/2017,,
"HOLLYWOOD 3.9 SW, FL US",25.98663,-80.20419,9/11/2017,,
"ALFORD 0.6 SSE, FL US",30.6871579,-85.3929456,9/11/2017,,
"MARIANNA 3.9 E, FL US",30.773695,-85.174727,9/11/2017,,
"HOLLYWOOD 1.1 WNW, FL US",26.0377389,-80.179971,9/11/2017,,
"BRANDON 2.6 SW, FL US",27.9036,-82.3227,9/11/2017,,
"TAMPA 5.0 NNE, FL US",28.0126,-82.4155,9/11/2017,,
"FORT PIERCE, FL US",27.4419,-80.3508,9/11/2017,,
"FORT PIERCE ARC, FL US",27.4272,-80.4053,9/11/2017,,
"TALLAHASSEE 4.8 ESE, FL US",30.4379406,-84.20410156,9/11/2017,,
"TALLAHASSEE 7.2 N, FL US",30.56025505,-84.27293396,9/11/2017,,
"TALLAHASSEE 6.2 E, FL US",30.45733,-84.17725,9/11/2017,,
"JACKSONVILLE 11.4 ESE, FL US",30.314391,-81.467561,9/11/2017,,
"JACKSONVILLE 10.0 WSW, FL US",30.30437,-81.82263,9/11/2017,,
"JACKSONVILLE 11.9 N, FL US",30.5042291,-81.6203865,9/11/2017,,
"BLOXHAM FLORIDA, FL US",30.5872,-84.9886,9/11/2017,,
"TALLAHASSEE 10.4 E, FL US",30.4755,-84.1079,9/11/2017,,
"TALLAHASSEE 10.4 SSE, FL US",30.3101,-84.240606,9/11/2017,,
"PANAMA CITY BEACH 0.3 SW, FL US",30.206798,-85.855352,9/11/2017,,
"CANAL POINT USDA, FL US",26.8639,-80.6256,9/11/2017,,
"JACKSONVILLE 12.0 SSE, FL US",30.17049,-81.581833,9/11/2017,,
"JACKSONVILLE 13.0 W, FL US",30.29833333,-81.87111111,9/11/2017,,
"LYNN HAVEN 1.6 SSE, FL US",30.2209,-85.64312,9/11/2017,,
"PANAMA CITY 6.9 ESE, FL US",30.13825,-85.56562,9/11/2017,,
"FOUNTAIN 3.4 SSE, FL US",30.432762,-85.39918,9/11/2017,,
"PALM HARBOR 2.4 SE, FL US",28.063284,-82.735941,9/11/2017,,
"OCHOPEE FLORIDA, FL US",25.9167,-81.2833,9/11/2017,,
"BUCKINGHAM 1.7 SE, FL US",26.658553,-81.713763,9/11/2017,,
"ST. PETERSBURG 4.5 NW, FL US",27.80193,-82.69669,9/11/2017,,
"NEPTUNE BEACH 0.5 NNW, FL US",30.321562,-81.395639,9/11/2017,,
"PANAMA CITY BEACH 5.9 WNW, FL US",30.2535,-85.93693,9/11/2017,,
"MELBOURNE BEACH A1A, FL US",28.0547,-80.5512,9/11/2017,,
"PANAMA CITY BEACH 1.2 ESE, FL US",30.20175743,-85.83447266,9/11/2017,,
"SANDERSON 4.9 NNW, FL US",30.321161,-82.275681,9/11/2017,,
"LARGO 1.5 NE, FL US",27.921417,-82.760306,9/11/2017,,
"SEMINOLE 3.3 WNW, FL US",27.8618,-82.83478,9/11/2017,,
"GLEN ST. MARY 1.7 N, FL US",30.298508,-82.16236,9/11/2017,,
"BAY PINES 0.5 NW, FL US",27.82011,-82.781906,9/11/2017,,
"PALM HARBOR 1.0 S, FL US",28.07288,-82.76536,9/11/2017,,
"JACKSONVILLE 3.8 ESE, FL US",30.315674,-81.598511,9/11/2017,,
"MELBOURNE WEATHER FORECAST OFFICE, FL US",28.1136,-80.654,9/11/2017,,
"OASIS FLORIDA, FL US",25.85,-81.03,9/11/2017,,
"ST. PETERSBURG 4.6 N, FL US",27.82391167,-82.63576508,9/11/2017,,
"DAYTONA BEACH, FL US",29.1966,-81.0084,9/11/2017,,
"KEY WEST WEATHER FORECAST OFFICE, FL US",24.55338,-81.78807,9/11/2017,,
"PENSACOLA 7 NNE, FL US",30.5301,-87.19847,9/11/2017,,
"MIAMI NWSFO, FL US",25.7553,-80.3836,9/11/2017,,
"NAPLES 9.0 NE, FL US",26.24060631,-81.69763947,9/11/2017,,
"DUNEDIN 3.0 SE, FL US",28.011696,-82.776146,9/11/2017,,
"PALM BAY, FL US",27.91527,-80.64573,9/11/2017,,
"SAINT LEO, FL US",28.3378,-82.26,9/11/2017,,
"JACKSONVILLE 5.9 SW, FL US",30.276483,-81.730413,9/11/2017,,
"TITUSVILLE, FL US",28.6243,-80.817,9/11/2017,,
"MONTICELLO 10 SW, FL US",30.4405,-83.9858,9/11/2017,,
"DUNEDIN 2.8 ESE, FL US",28.034694,-82.764528,9/11/2017,,
"ST. PETERSBURG 2.4 NW, FL US",27.78407,-82.66891,9/11/2017,,
"GULFPORT 0.9 NNW, FL US",27.758823,-82.71644,9/11/2017,,
"ST. PETERSBURG 3.2 NNW, FL US",27.803252,-82.65457,9/11/2017,,
"CRAWFORDVILLE 4.7 SE, FL US",30.1413,-84.3209,9/11/2017,,
"BARTOW 7.8 SE, FL US",27.828452,-81.743273,9/11/2017,,
"DAYTONA BEACH INTERNATIONAL AIRPORT, FL US",29.17351,-81.07185,9/11/2017,19.91,38.9
"CROSS CITY AIRPORT, FL US",29.63333,-83.10528,9/11/2017,35.12,40.9
"APALACHICOLA AIRPORT, FL US",29.72681,-85.02481,9/11/2017,20.8,36.9
"FROSTPROOF 4.6 SW, FL US",27.70274,-81.58903,9/11/2017,,
"LAKELAND 6.9 SW, FL US",27.960836,-81.995608,9/11/2017,,
"LAKELAND 5.3 WNW, FL US",28.06498,-82.04227,9/11/2017,,
"MIAMI INTERNATIONAL AIRPORT, FL US",25.78805,-80.31694,9/11/2017,,23.9
"MELBOURNE INTERNATIONAL AIRPORT, FL US",28.09969,-80.6356,9/11/2017,,
"KEY WEST INTERNATIONAL AIRPORT, FL US",24.55706,-81.75539,9/11/2017,,17
"FORT MYERS PAGE FIELD AIRPORT, FL US",26.58495,-81.86146,9/11/2017,,25.9
"OLUSTEE FLORIDA, FL US",30.2,-82.4,9/11/2017,,
"MILES CITY FLORIDA, FL US",26.2483,-81.2967,9/11/2017,,
"WEST PALM BEACH INTERNATIONAL AIRPORT, FL US",26.6851,-80.09918,9/11/2017,17,40.9
"VERO BEACH INTERNATIONAL AIRPORT, FL US",27.6553,-80.41425,9/11/2017,8.5,32
"SUMATRA FLORIDA, FL US",30.0175,-84.9842,9/11/2017,,
"TAMPA INTERNATIONAL AIRPORT, FL US",27.96331,-82.54,9/11/2017,18.79,35.1
"ORLANDO EXECUTIVE AIRPORT, FL US",28.54653,-81.33544,9/11/2017,25.5,55.9
"ARCADIA 7.1 WSW, FL US",27.1752,-81.9644,9/11/2017,,
"AUBURNDALE 1.1 W, FL US",28.071828,-81.815935,9/11/2017,,
"PALM COAST 1.9 S, FL US",29.5439272,-81.2156825,9/11/2017,,
"PALM COAST 5.9 S, FL US",29.486515,-81.225692,9/11/2017,,
"JACKSONVILLE 10.6 NNW, FL US",30.483907,-81.701631,9/11/2017,,
"ST. MARKS EAST FLORIDA, FL US",30.1333,-84.1333,9/11/2017,,
"USHER TOWER, FL US",29.40807,-82.8188,9/11/2017,,
"PUNTA GORDA CHARLOTTE CO AIRPORT, FL US",26.91847,-81.99391,9/11/2017,19.24,42.9
"LAKE WALES 0.7 SE, FL US",27.89293,-81.58104,9/11/2017,,
"BABSON PARK 0.9 NW, FL US",27.84173,-81.53858,9/11/2017,,
"WHITING FIELD NAS, FL US",30.71667,-87.01667,9/11/2017,12.97,23.9
"CLERMONT 9 S, FL US",28.4558,-81.7234,9/11/2017,,
"POINCIANA PLACE 2.5 SSW, FL US",28.124194,-81.500476,9/11/2017,,
"LEESBURG MUNICIPAL AIRPORT, FL US",28.82143,-81.80963,9/11/2017,24.38,48.1
"GAINESVILLE REGIONAL AIRPORT, FL US",29.6917,-82.27603,9/11/2017,20.58,45
"ORLANDO INTERNATIONAL AIRPORT, FL US",28.41822,-81.32413,9/11/2017,25.28,59.1
"BUNNELL 1.0 ENE, FL US",29.472222,-81.243889,9/11/2017,,
"CRAWFORDVILLE 1.0 S, FL US",30.17982,-84.36779,9/11/2017,,
"PALM COAST 0.6 ESE, FL US",29.56626,-81.20536,9/11/2017,,
"JACKSONVILLE NAS, FL US",30.23333,-81.66667,9/11/2017,32.21,53
"PALM COAST 2.1 NNE, FL US",29.59963,-81.20458,9/11/2017,,
"LAKELAND 4.0 S, FL US",27.984767,-81.971033,9/11/2017,,
"HAINES CITY 6.0 ESE, FL US",28.0627,-81.54513889,9/11/2017,,
"FERNANDINA BEACH 6.3 SW, FL US",30.597876,-81.528411,9/11/2017,,
"MERRITT ISLAND FLORIDA, FL US",28.6408,-80.7308,9/11/2017,,
"HEDGES 0.3 ESE, FL US",30.597933,-81.594717,9/11/2017,,
"JACKSONVILLE 13.3 NNE, FL US",30.513225,-81.572494,9/11/2017,,
"WINTER HAVEN GILBERT AIRPORT, FL US",28.06137,-81.75684,9/11/2017,20.8,51
"JACKSONVILLE 9.6 SE, FL US",30.227373,-81.55649,9/11/2017,,
"ST PETERSBURG CLEARWATER INTERNATIONAL AIRPORT, FL US",27.91255,-82.68555,9/11/2017,20.8,53
"SARASOTA BRADENTON AIRPORT, FL US",27.40146,-82.55863,9/11/2017,22.37,44.1
"KEY WEST 1.3 ENE, FL US",24.5695,-81.7559,9/11/2017,,
"MIAMI KENDALL TAMIAMI EXEC AIRPORT, FL US",25.64226,-80.43467,9/11/2017,,
"FORT LAUDERDALE EXECUTIVE AIRPORT, FL US",26.19905,-80.17764,9/11/2017,13.2,19.9
"LAKELAND LINDER REGIONAL AIRPORT, FL US",28,-82.05,9/11/2017,21.25,36
"MIAMI OPA LOCKA AIRPORT, FL US",25.91017,-80.28283,9/11/2017,15.21,30
"FORT LAUDERDALE INTERNATIONAL AIRPORT, FL US",26.07875,-80.16223,9/11/2017,11.86,
"TALLAHASSEE REGIONAL AIRPORT, FL US",30.39354,-84.35136,9/11/2017,20.8,38
"JACKSONVILLE 12.0 SSE, FL US",30.175,-81.5705,9/11/2017,,
"LAKELAND HIGHLANDS 0.3 SE, FL US",27.957,-81.946,9/11/2017,,
"EAGLE LAKE 2.0 WNW, FL US",27.98551,-81.79022,9/11/2017,,
"JACKSONVILLE 4.2 NE, FL US",30.375792,-81.604721,9/11/2017,,
"JACKSONVILLE 7.8 SW, FL US",30.25855,-81.754783,9/11/2017,,
"FERNANDINA BEACH 0.4 ESE, FL US",30.655162,-81.443541,9/11/2017,,
"VENICE, FL US",27.1006,-82.4364,9/11/2017,,
"JACKSONVILLE 6.7 WSW, FL US",30.303307,-81.76355,9/11/2017,,
"HASTINGS 4 NE, FL US",29.7652,-81.4697,9/11/2017,,
"MARY ESTHER 0.6 E, FL US",30.4109,-86.6475,9/10/2017,,
"OAK HILL 2.8 WSW, FL US",28.860597,-80.871231,9/10/2017,,
"COCOA 2.6 WNW, FL US",28.3956,-80.7868,9/10/2017,,
"DE LAND 1.4 WSW, FL US",29.02638751,-81.31822754,9/10/2017,,
"NICEVILLE 3.4 ESE, FL US",30.512333,-86.4305,9/10/2017,,
"CRESTVIEW 1.9 SE, FL US",30.73,-86.555,9/10/2017,,
"PALM SHORES 4.3 NNW, FL US",28.2439,-80.6842,9/10/2017,,
"EDGEWATER 1.4 N, FL US",28.987335,-80.908189,9/10/2017,,
"LOXAHATCHEE NWR, FL US",26.4985,-80.216,9/10/2017,,
"INVERNESS 2.6 ENE, FL US",28.85823631,-82.30563354,9/10/2017,,
"SUN CITY CENTER 0.9 SSE, FL US",27.708626,-82.348262,9/10/2017,,
"MICCO 1.3 NW, FL US",27.886064,-80.528297,9/10/2017,,
"HERNANDO 1.6 N, FL US",28.92978,-82.37039,9/10/2017,,
"DAVIE 2.6 WSW, FL US",26.06451988,-80.3256073,9/10/2017,,
"MONTICELLO 2.9 WSW, FL US",30.5255,-83.91623,9/10/2017,,
"LA BELLE 4.5 NNW, FL US",26.820574,-81.4495,9/10/2017,,
"SHALIMAR 1.0 N, FL US",30.458585,-86.58152,9/10/2017,,
"ROCKLEDGE 1.1 WSW, FL US",28.312227,-80.745553,9/10/2017,,
"MELBOURNE BEACH 3.9 SSE, FL US",28.0165,-80.5332,9/10/2017,,
"NICEVILLE 4.5 SE, FL US",30.478358,-86.437174,9/10/2017,,
"CRYSTAL RIVER 4.7 ESE, FL US",28.870996,-82.527257,9/10/2017,,
"CRYSTAL RIVER 5.3 NNE, FL US",28.969336,-82.558675,9/10/2017,,
"MONTICELLO 4.3 ENE, FL US",30.55768776,-83.80156708,9/10/2017,,
"MONTICELLO 3.6 WSW, FL US",30.524216,-83.926974,9/10/2017,,
"PALM SHORES 2.9 NW, FL US",28.21185,-80.696076,9/10/2017,,
"LAMONT 7.7 SW, FL US",30.29251,-83.8973,9/10/2017,,
"DELAND 2.0 W, FL US",29.03740692,-81.32992554,9/10/2017,,
"WACISSA 1.1 SW, FL US",30.345,-83.99775,9/10/2017,,
"MUSE, FL US",26.826,-81.4915,9/10/2017,,
"LUTZ 0.6 WSW, FL US",28.134079,-82.471878,9/10/2017,,
"RIVERVIEW 0.9 ENE, FL US",27.87351227,-82.30288696,9/10/2017,,
"DE BARY 2.5 W, FL US",28.886192,-81.353375,9/10/2017,,
"PALM BAY 2.6 SSE, FL US",27.951176,-80.64202,9/10/2017,,
"PALM SHORES 1.4 W, FL US",28.18825,-80.680461,9/10/2017,,
"NICEVILLE 2.3 SE, FL US",30.504883,-86.45918,9/10/2017,,
"NICEVILLE 3.6 SE, FL US",30.49385,-86.439794,9/10/2017,,
"EGLIN AFB 5.6 NE, FL US",30.52436,-86.49238,9/10/2017,,
"RUSKIN 1.6 ESE, FL US",27.70357,-82.40661,9/10/2017,,
"MELBOURNE 1.1 N, FL US",28.1312,-80.6436,9/10/2017,,
"RIVERVIEW 4.9 S, FL US",27.79903,-82.316107,9/10/2017,,
"NAPLES MUNICIPAL AIRPORT, FL US",26.15498,-81.77514,9/10/2017,34,61.1
"FORT PIERCE ST LUCIE CO INTERNATIONAL AIRPORT, FL US",27.49816,-80.37626,9/10/2017,31.32,70.9
"FORT MYERS SW FLORIDA REGIONAL AIRPORT, FL US",26.53805,-81.75674,9/10/2017,35.34,74
"APOLLO BEACH 2.7 ENE, FL US",27.7822,-82.3645,9/10/2017,,
"ORMOND BEACH 3.5 SE, FL US",29.265,-81.0472,9/10/2017,,
"DE LAND 4.5 NW, FL US",29.087,-81.344,9/10/2017,,
"DE LAND 5.7 NW, FL US",29.09954,-81.356858,9/10/2017,,
"PALM BAY 4.9 S, FL US",27.914683,-80.652338,9/10/2017,,
"SHARPES 2.9 ENE, FL US",28.459774,-80.717905,9/10/2017,,
"MELBOURNE 4.6 NNW, FL US",28.1712,-80.6816,9/10/2017,,
"NAPLES, FL US",26.1653,-81.6843,9/10/2017,,
"MELBOURNE 4.7 N, FL US",28.1825,-80.6524,9/10/2017,,
"DUNDEE 0.3 E, FL US",28.0201576,-81.6158178,9/10/2017,,
"LA BELLE 2.3 WNW, FL US",26.763904,-81.474755,9/10/2017,,
"MERRITT ISLAND 3.6 N, FL US",28.36228095,-80.66576645,9/10/2017,,
"PALM BAY 2.7 SSE, FL US",27.950097,-80.642062,9/10/2017,,
"MERRITT ISLAND 3.8 N, FL US",28.365179,-80.66471,9/10/2017,,
"NETTLES ISLAND, FL US",27.28768,-80.22144,9/10/2017,,
"FORT LAUDERDALE 0.5 NNE, FL US",26.14957,-80.13616,9/10/2017,,
"WESTON 2.8 SE, FL US",26.07204,-80.3679,9/10/2017,,
"MIMS 1.6 SW, FL US",28.668625,-80.865034,9/10/2017,,
"ROCKLEDGE 1.8 NNE, FL US",28.3452,-80.7217,9/10/2017,,
"FERNANDINA BEACH, FL US",30.6669,-81.4525,9/10/2017,,
"MERRIT ISLAND 9.1 N, FL US",28.479253,-80.709267,9/10/2017,,
"NORTHWEST FLORIDA BEACHES INTERNATIONAL AIRPORT, FL US",30.34869,-85.78835,9/10/2017,19.46,33.1
"TITUSVILLE 3.5 NW, FL US",28.6282,-80.8572,9/10/2017,,
"PLANTATION 3.4 E, FL US",26.118211,-80.206628,9/10/2017,,
"GAINESVILLE 5.0 SSW, FL US",29.605565,-82.360065,9/10/2017,,
"GAINESVILLE 2.4 NW, FL US",29.699087,-82.363345,9/10/2017,,
"MICANOPY 0.3 SSW, FL US",29.501908,-82.283076,9/10/2017,,
"MICANOPY 2.1 WNW, FL US",29.51978,-82.312725,9/10/2017,,
"ALACHUA 5.2 NNW, FL US",29.85194588,-82.49993896,9/10/2017,,
"GAINESVILLE 7.7 W, FL US",29.657232,-82.463644,9/10/2017,,
"LAKE PLACID 2.6 SW, FL US",27.271367,-81.4005,9/10/2017,,
"LAKE PLACID 2.5 S, FL US",27.261353,-81.371539,9/10/2017,,
"ROYAL PALM RANGER STATION, FL US",25.3866,-80.5936,9/10/2017,,
"FORT LAUDERDALE, FL US",26.1019,-80.2011,9/10/2017,,
"GAINESVILLE 7.5 WSW, FL US",29.646704,-82.456255,9/10/2017,,
"GAINESVILLE 5.4 W, FL US",29.67778,-82.426389,9/10/2017,,
"BONIFAY TRI CO AIRPORT, FL US",30.84315,-85.60431,9/10/2017,14.32,25.1
"STUART, FL US",27.1897,-80.2397,9/10/2017,,
"GAINESVILLE 2.4 SW, FL US",29.64781761,-82.36181641,9/10/2017,,
"MICANOPY 2.1 NNE, FL US",29.5348,-82.2681,9/10/2017,,
"MARCO ISLAND, FL US",25.9491,-81.7138,9/10/2017,,
"OCALA 7.0 NW, FL US",29.25054,-82.22113,9/10/2017,,
"BELLEVIEW 3.3 SSW, FL US",29.018333,-82.080833,9/10/2017,,
"THE VILLAGES 3.7 NNW, FL US",28.980161,-82.023016,9/10/2017,,
"OCALA 11.2 SW, FL US",29.06742,-82.25607,9/10/2017,,
"SANFORD, FL US",28.8147,-81.2778,9/10/2017,,
"TALLAHASSEE 5.7 SE, FL US",30.393828,-84.220022,9/10/2017,,
"DEVILS GARDEN, FL US",26.66388,-81.08998,9/10/2017,,
"ORTONA LOCK 2, FL US",26.7897,-81.3044,9/10/2017,,
"OCALA, FL US",29.1638,-82.0777,9/10/2017,,
"WHITING FIELD NAS SOUTH, FL US",30.69729,-87.02073,9/10/2017,15.88,32
"CHOCTAW NAVAL OUTLYING FIELD MILTON, FL US",30.51195,-86.95406,9/10/2017,,
"OCALA 1.1 SE, FL US",29.177855,-82.116006,9/10/2017,,
"OCALA 4.6 N, FL US",29.254215,-82.126714,9/10/2017,,
"OCALA 10.7 WSW, FL US",29.111687,-82.284807,9/10/2017,,
"ELLENTON 6.6 E, FL US",27.54,-82.422,9/10/2017,,
"TALLAHASSEE 1.3 SW, FL US",30.446293,-84.29968,9/10/2017,,
"DESTIN FORT WALTON BEACH AIRPORT, FL US",30.39333,-86.46738,9/10/2017,14.54,23
"SANBORN FLORIDA, FL US",30.23,-84.68,9/10/2017,,
"MIDWAY 6.9 SW, FL US",30.420175,-84.54375,9/10/2017,,
"OCALA 9.8 SW, FL US",29.100556,-82.258611,9/10/2017,,
"MICANOPY 4.6 SSE, FL US",29.4453,-82.2492,9/10/2017,,
"WILMA FLORIDA, FL US",30.1694,-84.9344,9/10/2017,,
"INTERLACHEN 8.8 S, FL US",29.489807,-81.904317,9/10/2017,,
"BRADENTON 10.8 SE, FL US",27.430921,-82.415236,9/10/2017,,
"STARKE 0.9 ESE, FL US",29.942964,-82.097943,9/10/2017,,
"TALLAHASSEE 3.3 SSE, FL US",30.413989,-84.256817,9/10/2017,,
"TALLAHASSEE 3.5 N, FL US",30.508166,-84.283457,9/10/2017,,
"FORT LAUDERDALE 1.9 SSW, FL US",26.11786,-80.152112,9/10/2017,,
"BRADENTON, FL US",27.4467,-82.5014,9/10/2017,,
"TALLAHASSEE 3.1 NW, FL US",30.49349,-84.31074,9/10/2017,,
"OCALA 14.3 S, FL US",28.976,-82.1746,9/10/2017,,
"BRADENTON 3.5 WNW, FL US",27.50992,-82.62971,9/10/2017,,
"SARASOTA 6.4 NNE, FL US",27.423676,-82.492256,9/10/2017,,
"PALMETTO 6.4 ENE, FL US",27.562194,-82.483024,9/10/2017,,
"NICEVILLE, FL US",30.5316,-86.4928,9/10/2017,,
"TALLAHASSEE 14.2 NE, FL US",30.603299,-84.112587,9/10/2017,,
"FORT MYERS 0.8 N, FL US",26.64226151,-81.84883881,9/10/2017,,
"LOWER SUWANNEE FLORIDA, FL US",29.3731,-83.0344,9/10/2017,,
"MIRAMAR 3.0 WNW, FL US",25.9917,-80.3791,9/10/2017,,
"POMPANO BEACH HIGHLANDS 0.7 E, FL US",26.286,-80.103,9/10/2017,,
"THE VILLAGES 2.7 NNW, FL US",28.9744,-81.9986,9/10/2017,,
"TALLAHASSEE 10.8 N, FL US",30.611569,-84.256832,9/10/2017,,
"BELLEVIEW 4.8 E, FL US",29.0609,-81.9759,9/10/2017,,
"PIERSON 1.5 SW, FL US",29.22407,-81.47947,9/10/2017,,
"DE BARY 1.7 NE, FL US",28.9021,-81.2945,9/10/2017,,
"LAKE CITY 7.9 SSW, FL US",30.0812,-82.671,9/10/2017,,
"THE VILLAGES 2.6 NW, FL US",28.963717,-82.012148,9/10/2017,,
"PORT SALERNO 5 W, FL US",27.0997,-80.2627,9/10/2017,,
"TALLAHASSEE 5.2 E, FL US",30.442466,-84.194941,9/10/2017,,
"FORT WHITE 3.2 WNW, FL US",29.94478035,-82.76044464,9/10/2017,,
"TALLAHASSEE 10.2 NE, FL US",30.5486222,-84.14635,9/10/2017,,
"MIMS 8.5 W, FL US",28.69084,-80.98698,9/10/2017,,
"DESTIN 1.2 NW, FL US",30.40255,-86.490553,9/10/2017,,
"MICANOPY 3.6 SSW, FL US",29.457061,-82.299833,9/10/2017,,
"NICEVILLE 2.1 SE, FL US",30.509971,-86.458237,9/10/2017,,
"OCALA WEATHER SERVICE, FL US",29.08046,-82.173797,9/10/2017,,
"DAYTONA BEACH SHORES 1.8 SSE, FL US",29.149417,-80.969621,9/10/2017,,
"TALLAHASSEE 5.1 NE, FL US",30.50769234,-84.21977997,9/10/2017,,
"LADY LAKE 4.8 WNW, FL US",28.96094,-81.9979,9/10/2017,,
"EDGEWATER 0.1 SW, FL US",28.966198,-80.906013,9/10/2017,,
"HERNANDO 2.9 W, FL US",28.91421,-82.42147,9/10/2017,,
"DE LAND 1.3 WSW, FL US",29.025917,-81.31653,9/10/2017,,
"FORT MYERS 7.0 ESE, FL US",26.595002,-81.744495,9/10/2017,,
"PORT ORANGE 2.9 WSW, FL US",29.1,-81.05276,9/10/2017,,
"TALLAHASSEE 9.3 ESE, FL US",30.4129,-84.1335,9/10/2017,,
"HAMMOCKS 0.5 SSE, FL US",25.665,-80.4395,9/10/2017,,
"BELLEVIEW 6.0 SSE, FL US",28.977361,-82.024456,9/10/2017,,
"SPRING HILL 2.4 WSW, FL US",28.471471,-82.599183,9/10/2017,,
"MIRAMAR BEACH 9.5 ESE, FL US",30.34628,-86.204803,9/10/2017,,
"DE FUNIAK SPRINGS 12.5 NW, FL US",30.84455,-86.275704,9/10/2017,,
"DEFUNIAK SPRINGS 3.6 NW, FL US",30.761972,-86.157031,9/10/2017,,
