NAME,LATITUDE,LONGITUDE,DATE,AWND,WSF2,HurricaneName
"MICANOPY 2.1 NNE, FL US",29.5348,-82.2681,10/11/2018,,,michael
"MARCO ISLAND, FL US",25.9491,-81.7138,10/11/2018,,,michael
"OCALA 7.0 NW, FL US",29.25054,-82.22113,10/11/2018,,,michael
"BELLEVIEW 3.3 SSW, FL US",29.018333,-82.080833,10/11/2018,,,michael
"OCALA 3.2 ENE, FL US",29.20591,-82.08169,10/11/2018,,,michael
"THE VILLAGES 3.7 NNW, FL US",28.980161,-82.023016,10/11/2018,,,michael
"OCALA 11.2 SW, FL US",29.06742,-82.25607,10/11/2018,,,michael
"SANFORD, FL US",28.8147,-81.2778,10/11/2018,,,michael
"TALLAHASSEE 5.7 SE, FL US",30.393828,-84.220022,10/11/2018,,,michael
"DEVILS GARDEN, FL US",26.66388,-81.08998,10/11/2018,,,michael
"ORTONA LOCK 2, FL US",26.7897,-81.3044,10/11/2018,,,michael
"GAINESVILLE 7.0 SW, FL US",29.6118,-82.42912,10/11/2018,,,michael
"OCALA 1.1 SE, FL US",29.177855,-82.116006,10/11/2018,,,michael
"PALMETTO 1.2 W, FL US",27.523677,-82.597502,10/11/2018,,,michael
"OCALA 10.7 WSW, FL US",29.111687,-82.284807,10/11/2018,,,michael
"DE LAND 3.9 SSE, FL US",28.98179,-81.28001,10/11/2018,,,michael
"LAKE HELEN 0.4 SW, FL US",28.978914,-81.235256,10/11/2018,,,michael
"NEW SMYRNA BEACH 8.5 W, FL US",29.050979,-81.057293,10/11/2018,,,michael
"ELLENTON 6.6 E, FL US",27.54,-82.422,10/11/2018,,,michael
"PORT ORANGE 0.8 NNW, FL US",29.12087,-81.01041,10/11/2018,,,michael
"FORT GREEN 12 WSW, FL US",27.57264,-82.1393,10/11/2018,,,michael
"PORT ORANGE 5.0 WSW, FL US",29.08019,-81.08171,10/11/2018,,,michael
"ORMOND BY THE SEA 0.8 SSE, FL US",29.332109,-81.064317,10/11/2018,,,michael
