City,HurricaneName,DATE,AWND,WSF2,SizeRank,before,after,percent,increase
Fort Lauderdale,michael,10/10/2018,11.41,23.9,190,317958.1371,333458.4476,4.874953237987134,0
Fort Lauderdale,michael,10/9/2018,14.99,25.1,190,317958.1371,333458.4476,4.874953237987134,0
Fort Myers,charley,8/13/2004,15.88,50.1,106,171765.7161,201238.0045,17.158423152872718,0
Fort Myers,charley,8/14/2004,14.09,46.1,106,171765.7161,201238.0045,17.158423152872718,0
Fort Myers,charley,8/13/2004,17.22,61.1,106,171765.7161,201238.0045,17.158423152872718,0
Fort Myers,charley,8/14/2004,7.83,17.9,106,171765.7161,201238.0045,17.158423152872718,0
Fort Myers,dennis,7/10/2005,12.97,21.9,106,198009.0458,263696.0573,33.17374276241272,1
Fort Myers,dennis,7/11/2005,5.37,21.0,106,198009.0458,263696.0573,33.17374276241272,1
Fort Myers,dennis,7/10/2005,14.32,23.9,106,198009.0458,263696.0573,33.17374276241272,1
Fort Myers,dennis,7/11/2005,6.71,21.0,106,198009.0458,263696.0573,33.17374276241272,1
Fort Myers,ian,9/28/2022,49.547335,74.04139,106,229649.7963,235282.792,2.4528633557512105,0
Fort Myers,ian,9/28/2022,73.549272,174.70189,106,229649.7963,235282.792,2.4528633557512105,0
Fort Myers,irma,9/9/2017,16.78,32.0,106,224035.0595,229570.1911,2.4706541968713576,0
Fort Myers,irma,9/11/2017,19.24,45.0,106,224035.0595,229570.1911,2.4706541968713576,0
Fort Myers,irma,9/10/2017,35.34,74.0,106,224035.0595,229570.1911,2.4706541968713576,0
Fort Myers,irma,9/9/2017,16.33,31.1,106,224035.0595,229570.1911,2.4706541968713576,0
Fort Myers,matthew,10/7/2016,15.21,23.9,106,211415.2124,224590.4916,6.231944735874655,0
Fort Myers,matthew,10/8/2016,8.72,16.1,106,211415.2124,224590.4916,6.231944735874655,0
Fort Myers,matthew,10/7/2016,10.96,21.9,106,211415.2124,224590.4916,6.231944735874655,0
Fort Myers,matthew,10/8/2016,6.26,13.0,106,211415.2124,224590.4916,6.231944735874655,0
Fort Myers,michael,10/11/2018,5.14,23.9,106,229649.7963,235282.792,2.4528633557512105,0
Fort Myers,michael,10/10/2018,11.41,21.9,106,229649.7963,235282.792,2.4528633557512105,0
Fort Myers,michael,10/9/2018,11.63,19.9,106,229649.7963,235282.792,2.4528633557512105,0
Fort Myers,michael,10/11/2018,6.71,25.1,106,229649.7963,235282.792,2.4528633557512105,0
Fort Myers,michael,10/10/2018,14.32,25.9,106,229649.7963,235282.792,2.4528633557512105,0
Fort Myers,michael,10/9/2018,11.63,23.0,106,229649.7963,235282.792,2.4528633557512105,0
Fort Pierce,charley,8/13/2004,11.41,23.9,529,100474.2963,126908.5433,26.30946219426272,1
Fort Pierce,charley,8/14/2004,6.04,6.9,529,100474.2963,126908.5433,26.30946219426272,1
Fort Pierce,dennis,7/10/2005,12.97,25.9,529,125163.3649,163241.9536,30.423110412877698,0
Fort Pierce,dennis,7/11/2005,5.37,14.1,529,125163.3649,163241.9536,30.423110412877698,0
Fort Pierce,ian,9/28/2022,50.039453,100.6605,529,153795.8547,169601.3979,10.276963076040577,1
Fort Pierce,irma,9/11/2017,17.45,44.1,529,133188.2173,152167.5293,14.2499932687364,1
Fort Pierce,irma,9/10/2017,31.32,70.9,529,133188.2173,152167.5293,14.2499932687364,1
Fort Pierce,irma,9/9/2017,10.74,31.1,529,133188.2173,152167.5293,14.2499932687364,1
Fort Pierce,matthew,10/7/2016,22.59,42.9,529,114878.5793,134670.1167,17.228222633494923,1
Fort Pierce,matthew,10/8/2016,9.62,19.9,529,114878.5793,134670.1167,17.228222633494923,1
Fort Pierce,michael,10/11/2018,7.83,17.0,529,153795.8547,169601.3979,10.276963076040577,1
Fort Pierce,michael,10/10/2018,10.51,19.9,529,153795.8547,169601.3979,10.276963076040577,1
Fort Pierce,michael,10/9/2018,15.43,21.9,529,153795.8547,169601.3979,10.276963076040577,1
Gainesville,charley,8/13/2004,5.37,19.9,132,135214.9256,154842.6971,14.51597995776289,0
Gainesville,charley,8/14/2004,4.92,12.1,132,135214.9256,154842.6971,14.51597995776289,0
Gainesville,dennis,7/10/2005,12.75,23.0,132,154229.5217,183572.8751,19.02576956510136,0
Gainesville,dennis,7/11/2005,6.71,23.0,132,154229.5217,183572.8751,19.02576956510136,0
Gainesville,ian,9/29/2022,42.523469,69.56759,132,181709.001,190485.9972,4.830248447626446,0
Gainesville,irma,9/11/2017,20.58,45.0,132,166593.0893,180229.4607,8.185436417139547,0
Gainesville,irma,9/10/2017,17.9,36.0,132,166593.0893,180229.4607,8.185436417139547,0
Gainesville,irma,9/9/2017,10.29,29.1,132,166593.0893,180229.4607,8.185436417139547,0
Gainesville,matthew,10/7/2016,19.24,33.1,132,155617.1384,168052.6615,7.991101255207242,0
Gainesville,matthew,10/8/2016,9.17,21.9,132,155617.1384,168052.6615,7.991101255207242,0
Gainesville,michael,10/11/2018,11.18,21.0,132,181709.001,190485.9972,4.830248447626446,0
Gainesville,michael,10/10/2018,13.87,23.9,132,181709.001,190485.9972,4.830248447626446,0
Gainesville,michael,10/9/2018,9.62,18.1,132,181709.001,190485.9972,4.830248447626446,0
Jacksonville,charley,8/13/2004,4.7,23.0,12,120287.1799,136338.2043,13.343919454545306,0
Jacksonville,charley,8/14/2004,5.37,23.9,12,120287.1799,136338.2043,13.343919454545306,0
Jacksonville,charley,8/13/2004,5.59,21.0,12,120287.1799,136338.2043,13.343919454545306,0
Jacksonville,charley,8/14/2004,6.49,19.9,12,120287.1799,136338.2043,13.343919454545306,0
Jacksonville,dennis,7/10/2005,14.76,25.9,12,134878.1366,158379.187,17.423913906592336,0
Jacksonville,dennis,7/11/2005,7.83,23.9,12,134878.1366,158379.187,17.423913906592336,0
Jacksonville,dennis,7/10/2005,14.54,23.0,12,134878.1366,158379.187,17.423913906592336,0
Jacksonville,dennis,7/11/2005,8.05,17.0,12,134878.1366,158379.187,17.423913906592336,0
Jacksonville,ian,9/29/2022,54.535622,78.51519,12,170976.1491,187886.4279,9.890431436790385,1
Jacksonville,ian,9/29/2022,50.531571,85.0022,12,170976.1491,187886.4279,9.890431436790385,1
Jacksonville,ian,9/29/2022,74.555877,95.96301,12,170976.1491,187886.4279,9.890431436790385,1
Jacksonville,ian,9/29/2022,36.036459,65.09379,12,170976.1491,187886.4279,9.890431436790385,1
Jacksonville,irma,9/11/2017,26.4,46.1,12,153884.3308,169632.0678,10.233489607507195,0
Jacksonville,irma,9/10/2017,23.04,42.9,12,153884.3308,169632.0678,10.233489607507195,0
Jacksonville,irma,9/9/2017,17.22,25.9,12,153884.3308,169632.0678,10.233489607507195,0
Jacksonville,irma,9/11/2017,28.19,59.1,12,153884.3308,169632.0678,10.233489607507195,0
Jacksonville,irma,9/10/2017,24.16,40.9,12,153884.3308,169632.0678,10.233489607507195,0
Jacksonville,irma,9/9/2017,17.45,25.9,12,153884.3308,169632.0678,10.233489607507195,0
Jacksonville,irma,9/11/2017,32.21,53.0,12,153884.3308,169632.0678,10.233489607507195,0
Jacksonville,irma,9/10/2017,27.51,42.9,12,153884.3308,169632.0678,10.233489607507195,0
Jacksonville,irma,9/9/2017,19.24,25.9,12,153884.3308,169632.0678,10.233489607507195,0
Jacksonville,irma,9/11/2017,31.99,70.0,12,153884.3308,169632.0678,10.233489607507195,0
Jacksonville,irma,9/10/2017,35.57,53.9,12,153884.3308,169632.0678,10.233489607507195,0
Jacksonville,irma,9/9/2017,25.72,35.1,12,153884.3308,169632.0678,10.233489607507195,0
Jacksonville,matthew,10/7/2016,28.41,47.0,12,140259.7119,155038.8713,10.53699540644786,0
Jacksonville,matthew,10/8/2016,13.87,30.0,12,140259.7119,155038.8713,10.53699540644786,0
Jacksonville,matthew,10/7/2016,26.4,45.0,12,140259.7119,155038.8713,10.53699540644786,0
Jacksonville,matthew,10/8/2016,13.87,32.0,12,140259.7119,155038.8713,10.53699540644786,0
Jacksonville,matthew,10/7/2016,33.33,53.0,12,140259.7119,155038.8713,10.53699540644786,0
Jacksonville,matthew,10/8/2016,13.42,30.0,12,140259.7119,155038.8713,10.53699540644786,0
Jacksonville,matthew,10/8/2016,11.86,25.1,12,140259.7119,155038.8713,10.53699540644786,0
Jacksonville,michael,10/11/2018,12.75,23.0,12,170976.1491,187886.4279,9.890431436790385,1
Jacksonville,michael,10/10/2018,15.66,28.0,12,170976.1491,187886.4279,9.890431436790385,1
Jacksonville,michael,10/9/2018,12.53,23.9,12,170976.1491,187886.4279,9.890431436790385,1
Jacksonville,michael,10/11/2018,13.42,28.0,12,170976.1491,187886.4279,9.890431436790385,1
Jacksonville,michael,10/10/2018,14.99,30.0,12,170976.1491,187886.4279,9.890431436790385,1
Jacksonville,michael,10/9/2018,11.86,32.0,12,170976.1491,187886.4279,9.890431436790385,1
Jacksonville,michael,10/11/2018,13.65,25.9,12,170976.1491,187886.4279,9.890431436790385,1
Jacksonville,michael,10/10/2018,17.0,29.1,12,170976.1491,187886.4279,9.890431436790385,1
Jacksonville,michael,10/9/2018,12.97,29.1,12,170976.1491,187886.4279,9.890431436790385,1
Jacksonville,michael,10/11/2018,8.5,18.1,12,170976.1491,187886.4279,9.890431436790385,1
Jacksonville,michael,10/10/2018,10.51,19.9,12,170976.1491,187886.4279,9.890431436790385,1
Jacksonville,michael,10/9/2018,10.07,19.9,12,170976.1491,187886.4279,9.890431436790385,1
Jacksonville,michael,10/11/2018,12.53,23.9,12,170976.1491,187886.4279,9.890431436790385,1
Jacksonville,michael,10/10/2018,19.01,32.0,12,170976.1491,187886.4279,9.890431436790385,1
Jacksonville,michael,10/9/2018,20.36,33.1,12,170976.1491,187886.4279,9.890431436790385,1
Jacksonville Beach,ian,9/29/2022,79.566533,109.6081,3158,370849.4437,390533.1397,5.307732378836516,0
Kendall West,charley,8/13/2004,11.41,25.9,1644,125775.8991,151474.7365,20.43224304806421,0
Kendall West,charley,8/14/2004,7.83,17.0,1644,125775.8991,151474.7365,20.43224304806421,0
Kendall West,dennis,7/10/2005,9.62,25.9,1644,148926.8574,186161.0128,25.001639093204947,0
Kendall West,dennis,7/11/2005,7.38,14.1,1644,148926.8574,186161.0128,25.001639093204947,0
Kendall West,ian,9/28/2022,39.033905,65.09379,1644,209062.2874,220366.0066,5.4068667001488055,0
Kendall West,irma,9/10/2017,37.13,46.1,1644,184197.8284,206757.2288,12.247375876229391,1
Kendall West,irma,9/9/2017,21.03,44.1,1644,184197.8284,206757.2288,12.247375876229391,1
Kendall West,matthew,10/7/2016,13.2,25.9,1644,168090.3448,185504.5119,10.360004389734598,0
Kendall West,matthew,10/8/2016,6.93,16.1,1644,168090.3448,185504.5119,10.360004389734598,0
Kendall West,michael,10/11/2018,5.59,15.0,1644,209062.2874,220366.0066,5.4068667001488055,0
Kendall West,michael,10/10/2018,8.05,15.0,1644,209062.2874,220366.0066,5.4068667001488055,0
Kendall West,michael,10/9/2018,11.41,18.1,1644,209062.2874,220366.0066,5.4068667001488055,0
Leesburg,ian,9/29/2022,48.54073,91.48921,1024,163945.8382,177602.5103,8.329990105232202,0
Melbourne,charley,8/13/2004,13.87,33.1,299,163119.7494,211150.4102,29.445031013516264,1
Melbourne,charley,8/14/2004,8.28,25.9,299,163119.7494,211150.4102,29.445031013516264,1
Melbourne,dennis,7/10/2005,13.2,21.9,299,206882.4164,265267.4667,28.221369082964756,0
Melbourne,dennis,7/11/2005,7.83,17.0,299,206882.4164,265267.4667,28.221369082964756,0
Melbourne,irma,9/9/2017,21.7,28.0,299,212496.7906,236701.2736,11.390516972824331,1
Melbourne,matthew,10/7/2016,25.72,53.0,299,193429.6733,214686.3042,10.989332989790052,1
Melbourne,matthew,10/8/2016,11.86,23.0,299,193429.6733,214686.3042,10.989332989790052,1
Melbourne,michael,10/11/2018,10.07,21.9,299,237923.9513,246043.4913,3.4126618844531644,0
Melbourne,michael,10/10/2018,12.08,23.0,299,237923.9513,246043.4913,3.4126618844531644,0
Melbourne,michael,10/9/2018,14.54,25.1,299,237923.9513,246043.4913,3.4126618844531644,0
Miami,charley,8/13/2004,13.65,30.0,20,196585.3564,242294.981,23.251795269528028,1
Miami,charley,8/14/2004,9.17,17.0,20,196585.3564,242294.981,23.251795269528028,1
Miami,dennis,7/10/2005,11.86,21.0,20,237848.1003,301755.9533,26.86918790580729,0
Miami,dennis,7/11/2005,8.05,14.1,20,237848.1003,301755.9533,26.86918790580729,0
Miami,ian,9/28/2022,41.539233,69.56759,20,328091.1098,346404.3781,5.581763038676519,0
Miami,irma,9/10/2017,38.48,53.0,20,299683.9847,324364.1242,8.235388195570815,0
Miami,irma,9/9/2017,19.46,48.1,20,299683.9847,324364.1242,8.235388195570815,0
Miami,matthew,10/7/2016,11.86,23.0,20,287710.4404,301521.8451,4.800453080812132,0
Miami,matthew,10/8/2016,6.71,13.0,20,287710.4404,301521.8451,4.800453080812132,0
Miami,michael,10/11/2018,5.82,15.0,20,328091.1098,346404.3781,5.581763038676519,0
Miami,michael,10/10/2018,9.62,16.1,20,328091.1098,346404.3781,5.581763038676519,0
Miami,michael,10/9/2018,12.75,18.1,20,328091.1098,346404.3781,5.581763038676519,0
Milton,ian,9/28/2022,25.523029,53.46191,704,158148.1626,168548.5596,6.5763628416635145,0
Milton,irma,9/11/2017,16.33,25.1,704,143236.4984,157178.5289,9.733573953382816,0
Milton,irma,9/10/2017,15.88,32.0,704,143236.4984,157178.5289,9.733573953382816,0
Milton,irma,9/9/2017,11.41,23.0,704,143236.4984,157178.5289,9.733573953382816,0
Milton,irma,9/11/2017,12.97,23.9,704,143236.4984,157178.5289,9.733573953382816,0
Milton,irma,9/10/2017,9.62,23.9,704,143236.4984,157178.5289,9.733573953382816,0
Milton,irma,9/9/2017,7.61,17.0,704,143236.4984,157178.5289,9.733573953382816,0
Milton,matthew,10/7/2016,10.51,21.0,704,135123.9102,144514.5541,6.949653755653376,0
Milton,matthew,10/8/2016,12.75,23.0,704,135123.9102,144514.5541,6.949653755653376,0
Milton,matthew,10/7/2016,8.5,19.9,704,135123.9102,144514.5541,6.949653755653376,0
Milton,matthew,10/8/2016,7.61,15.0,704,135123.9102,144514.5541,6.949653755653376,0
Milton,michael,10/9/2018,12.08,21.0,704,158148.1626,168548.5596,6.5763628416635145,0
Milton,michael,10/11/2018,7.61,15.0,704,158148.1626,168548.5596,6.5763628416635145,0
Milton,michael,10/10/2018,10.96,21.9,704,158148.1626,168548.5596,6.5763628416635145,0
Milton,michael,10/9/2018,8.95,17.0,704,158148.1626,168548.5596,6.5763628416635145,0
Opa-locka,charley,8/13/2004,14.54,33.1,4119,72654.26874,88955.55583,22.4367919087255,0
Opa-locka,charley,8/14/2004,10.07,17.9,4119,72654.26874,88955.55583,22.4367919087255,0
Opa-locka,dennis,7/10/2005,13.65,25.9,4119,87266.03933,109335.3995,25.289746549105818,0
Opa-locka,dennis,7/11/2005,7.83,14.1,4119,87266.03933,109335.3995,25.289746549105818,0
Opa-locka,ian,9/28/2022,53.551386,74.04139,4119,170958.3782,196505.7683,14.943631525395451,1
Opa-locka,irma,9/11/2017,15.21,30.0,4119,134268.9302,169078.6969,25.925407052956476,1
Opa-locka,irma,9/10/2017,40.71,55.0,4119,134268.9302,169078.6969,25.925407052956476,1
Opa-locka,irma,9/9/2017,22.37,45.0,4119,134268.9302,169078.6969,25.925407052956476,1
Opa-locka,matthew,10/7/2016,15.66,28.0,4119,107890.2683,137586.3544,27.52434169264181,1
Opa-locka,matthew,10/8/2016,8.5,14.1,4119,107890.2683,137586.3544,27.52434169264181,1
Opa-locka,michael,10/11/2018,4.92,18.1,4119,170958.3782,196505.7683,14.943631525395451,1
Opa-locka,michael,10/10/2018,12.3,19.9,4119,170958.3782,196505.7683,14.943631525395451,1
Opa-locka,michael,10/9/2018,12.97,18.1,4119,170958.3782,196505.7683,14.943631525395451,1
Orlando,charley,8/13/2004,12.3,66.0,16,153628.1167,178133.799,15.95130033902185,0
Orlando,charley,8/13/2004,14.32,79.0,16,153628.1167,178133.799,15.95130033902185,0
Orlando,charley,8/14/2004,7.16,32.0,16,153628.1167,178133.799,15.95130033902185,0
Orlando,dennis,7/10/2005,14.09,23.9,16,175300.4844,229772.2733,31.073381848567223,1
Orlando,dennis,7/11/2005,6.26,17.9,16,175300.4844,229772.2733,31.073381848567223,1
Orlando,dennis,7/10/2005,13.2,29.1,16,175300.4844,229772.2733,31.073381848567223,1
Orlando,dennis,7/11/2005,6.04,23.9,16,175300.4844,229772.2733,31.073381848567223,1
Orlando,ian,9/29/2022,54.535622,103.12109,16,230950.8623,248445.3983,7.575003542214525,0
Orlando,ian,9/28/2022,46.035402,95.96301,16,230950.8623,248445.3983,7.575003542214525,0
Orlando,ian,9/29/2022,58.539673,118.5557,16,230950.8623,248445.3983,7.575003542214525,0
Orlando,ian,9/29/2022,63.058211,109.6081,16,230950.8623,248445.3983,7.575003542214525,0
Orlando,irma,9/11/2017,25.5,55.9,16,207700.4661,228995.0188,10.252530049570264,0
Orlando,irma,9/10/2017,21.92,53.0,16,207700.4661,228995.0188,10.252530049570264,0
Orlando,irma,9/9/2017,14.54,31.1,16,207700.4661,228995.0188,10.252530049570264,0
Orlando,irma,9/11/2017,25.28,59.1,16,207700.4661,228995.0188,10.252530049570264,0
Orlando,irma,9/10/2017,22.82,57.9,16,207700.4661,228995.0188,10.252530049570264,0
Orlando,irma,9/9/2017,15.43,28.0,16,207700.4661,228995.0188,10.252530049570264,0
Orlando,matthew,10/7/2016,24.83,40.9,16,190250.3626,209498.6466,10.117344186339023,0
Orlando,matthew,10/8/2016,11.41,21.9,16,190250.3626,209498.6466,10.117344186339023,0
Orlando,matthew,10/7/2016,26.17,46.1,16,190250.3626,209498.6466,10.117344186339023,0
Orlando,matthew,10/8/2016,11.18,21.0,16,190250.3626,209498.6466,10.117344186339023,0
Orlando,michael,10/11/2018,9.17,18.1,16,230950.8623,248445.3983,7.575003542214525,0
Orlando,michael,10/10/2018,13.42,29.1,16,230950.8623,248445.3983,7.575003542214525,0
Orlando,michael,10/9/2018,11.41,21.0,16,230950.8623,248445.3983,7.575003542214525,0
Orlando,michael,10/11/2018,8.05,23.0,16,230950.8623,248445.3983,7.575003542214525,0
Orlando,michael,10/10/2018,12.75,28.0,16,230950.8623,248445.3983,7.575003542214525,0
Orlando,michael,10/9/2018,10.51,19.9,16,230950.8623,248445.3983,7.575003542214525,0
Panama City,ian,9/28/2022,33.531131,56.14619,916,152905.6106,157983.4585,3.320903582330676,0
Panama City,irma,9/11/2017,19.01,30.0,916,140174.5148,151338.2764,7.964187795426561,0
Panama City,irma,9/10/2017,19.46,33.1,916,140174.5148,151338.2764,7.964187795426561,0
Panama City,irma,9/9/2017,12.3,23.0,916,140174.5148,151338.2764,7.964187795426561,0
Panama City,matthew,10/7/2016,9.84,17.0,916,137368.511,141239.2706,2.8177924997672794,0
Panama City,matthew,10/8/2016,10.51,21.0,916,137368.511,141239.2706,2.8177924997672794,0
Panama City,michael,10/10/2018,19.46,38.0,916,152905.6106,157983.4585,3.320903582330676,0
Panama City,michael,10/9/2018,11.18,21.9,916,152905.6106,157983.4585,3.320903582330676,0
Panama City Beach,charley,8/13/2004,10.96,16.1,1343,180498.6916,243539.3417,34.92582109110424,1
Panama City Beach,charley,8/14/2004,9.17,16.1,1343,180498.6916,243539.3417,34.92582109110424,1
Panama City Beach,dennis,7/10/2005,23.71,38.0,1343,237636.1255,316361.4918,33.12853470168197,1
Panama City Beach,dennis,7/11/2005,10.51,19.9,1343,237636.1255,316361.4918,33.12853470168197,1
