NAME,LATITUDE,LONGITUDE,DATE,AWND,WSF2
"OCALA 9.8 SW, FL US",29.100556,-82.258611,10/8/2016,,
"MICANOPY 4.6 SSE, FL US",29.4453,-82.2492,10/8/2016,,
"WILMA FLORIDA, FL US",30.1694,-84.9344,10/8/2016,,
"SILVER SPRINGS SHORES 8.1 N, FL US",29.218518,-81.9806695,10/8/2016,,
"INTERLACHEN 8.8 S, FL US",29.489807,-81.904317,10/8/2016,,
"BRADENTON 10.8 SE, FL US",27.430921,-82.415236,10/8/2016,,
"HOLLYWOOD, FL US",26.0281,-80.1341,10/8/2016,,
"BRADENTON 11.0 E, FL US",27.504967,-82.400487,10/8/2016,,
"SAINT JAMES CITY 0.4 SSE, FL US",26.494623,-82.077372,10/8/2016,,
"STARKE 0.9 ESE, FL US",29.942964,-82.097943,10/8/2016,,
"TALLAHASSEE 3.3 SSE, FL US",30.413989,-84.256817,10/8/2016,,
"TALLAHASSEE 3.5 N, FL US",30.508166,-84.283457,10/8/2016,,
"TALLAHASSEE 0.6 SE, FL US",30.449514,-84.275351,10/8/2016,,
"FORT LAUDERDALE 1.9 SSW, FL US",26.11786,-80.152112,10/8/2016,,
"BRADENTON, FL US",27.4467,-82.5014,10/8/2016,,
"TALLAHASSEE 3.1 NW, FL US",30.49349,-84.31074,10/8/2016,,
"SUMMERFIELD 3.0 NE, FL US",29.04200554,-81.99830627,10/8/2016,,
"OCALA 14.3 S, FL US",28.976,-82.1746,10/8/2016,,
"SARASOTA 6.4 NNE, FL US",27.423676,-82.492256,10/8/2016,,
"PALMETTO 6.4 ENE, FL US",27.562194,-82.483024,10/8/2016,,
"NICEVILLE, FL US",30.5316,-86.4928,10/8/2016,,
"FORT MYERS 4.5 SE, FL US",26.582677,-81.802369,10/8/2016,,
"TALLAHASSEE 14.2 NE, FL US",30.603299,-84.112587,10/8/2016,,
"FORT MYERS 0.8 N, FL US",26.64226151,-81.84883881,10/8/2016,,
"LOWER SUWANNEE FLORIDA, FL US",29.3731,-83.0344,10/8/2016,,
"MIRAMAR 3.0 WNW, FL US",25.9917,-80.3791,10/8/2016,,
"POMPANO BEACH HIGHLANDS 0.7 E, FL US",26.286,-80.103,10/8/2016,,
"THE VILLAGES 2.7 NNW, FL US",28.9744,-81.9986,10/8/2016,,
"OCKLAWAHA 4.9 NE, FL US",29.136486,-81.839062,10/8/2016,,
"TALLAHASSEE 10.8 N, FL US",30.611569,-84.256832,10/8/2016,,
"BELLEVIEW 4.8 E, FL US",29.0609,-81.9759,10/8/2016,,
"WHITE SPRINGS 1.0 SSE, FL US",30.3178,-82.7543,10/8/2016,,
"CAPE CORAL 4.0 SE, FL US",26.600233,-81.947266,10/8/2016,,
"LAKE CITY 7.9 SSW, FL US",30.0812,-82.671,10/8/2016,,
"THE VILLAGES 2.6 NW, FL US",28.963717,-82.012148,10/8/2016,,
"PORT SALERNO 5 W, FL US",27.0997,-80.2627,10/8/2016,,
"TALLAHASSEE 5.2 E, FL US",30.442466,-84.194941,10/8/2016,,
"FORT WHITE 3.2 WNW, FL US",29.94478035,-82.76044464,10/8/2016,,
"TALLAHASSEE 10.2 NE, FL US",30.5486222,-84.14635,10/8/2016,,
"MICANOPY 3.6 SSW, FL US",29.457061,-82.299833,10/8/2016,,
"NICEVILLE 2.1 SE, FL US",30.509971,-86.458237,10/8/2016,,
"OCALA WEATHER SERVICE, FL US",29.08046,-82.173797,10/8/2016,,
"DAYTONA BEACH SHORES 1.8 SSE, FL US",29.149417,-80.969621,10/8/2016,,
"LADY LAKE 4.8 WNW, FL US",28.96094,-81.9979,10/8/2016,,
"PORT ORANGE 2.9 WSW, FL US",29.1,-81.05276,10/8/2016,,
"INVERNESS 3 SE, FL US",28.80286,-82.31266,10/8/2016,,
"TALLAHASSEE 9.3 ESE, FL US",30.4129,-84.1335,10/8/2016,,
"TALLAHASSEE 5.5 ENE, FL US",30.4779,-84.19283,10/8/2016,,
"HAMMOCKS 0.5 SSE, FL US",25.665,-80.4395,10/8/2016,,
"MIAMI 4.1 SE, FL US",25.734859,-80.163581,10/8/2016,,
"BELLEVIEW 6.0 SSE, FL US",28.977361,-82.024456,10/8/2016,,
"SPRING HILL 2.4 WSW, FL US",28.471471,-82.599183,10/8/2016,,
"MIRAMAR BEACH 9.5 ESE, FL US",30.34628,-86.204803,10/8/2016,,
"DE FUNIAK SPRINGS 12.5 NW, FL US",30.84455,-86.275704,10/8/2016,,
"DEFUNIAK SPRINGS 3.6 NW, FL US",30.761972,-86.157031,10/8/2016,,
"MIAMI LAKES 0.3 NNW, FL US",25.913604,-80.316509,10/8/2016,,
"JOHN PENNEKAMP STATE PARK, FL US",25.1936,-80.3493,10/8/2016,,
"CROSS CITY 1 E, FL US",29.6333,-83.1053,10/8/2016,,
"WEEKI WACHEE 7.1 NNE, FL US",28.61052,-82.5351,10/8/2016,,
"BROOKSVILLE 1.2 E, FL US",28.55534,-82.373572,10/8/2016,,
"SPRING HILL 2.4 NW, FL US",28.495454,-82.6018,10/8/2016,,
"CRESCENT CITY 2.0 N, FL US",29.466098,-81.520957,10/8/2016,,
"PANAMA CITY 5 N, FL US",30.2491,-85.6605,10/8/2016,,
"LA BELLE, FL US",26.7459,-81.4265,10/8/2016,,
"LUTZ 3.4 NE, FL US",28.171446,-82.422326,10/8/2016,,
"ZEPHYRHILLS 2.6 NNW, FL US",28.26976,-82.194125,10/8/2016,,
"ZEPHYRHILLS 0.9 ENE, FL US",28.241976,-82.163851,10/8/2016,,
"NAVAL LIVE OAKS FLORIDA, FL US",30.3664,-87.1375,10/8/2016,,
"MIAMI 6.7 WSW, FL US",25.74170113,-80.32217407,10/8/2016,,
"JENNINGS 6.7 S, FL US",30.5050684,-83.099946,10/8/2016,,
"DADE CITY 1.8 WSW, FL US",28.352214,-82.222508,10/8/2016,,
"CUTLER RIDGE 1.7 SSW, FL US",25.560043,-80.357536,10/8/2016,,
"DADE CITY 4.3 N, FL US",28.422509,-82.206011,10/8/2016,,
"BISCAYNE PARK 0.3 E, FL US",25.881971,-80.176893,10/8/2016,,
"DELAND 1 SSE, FL US",29.00982,-81.29804,10/8/2016,,
"SOUTH MIAMI 0.5 N, FL US",25.715589,-80.296772,10/8/2016,,
"INLET BEACH 0.7 E, FL US",30.276034,-85.996513,10/8/2016,,
"MOUNTAIN LAKE, FL US",27.93779,-81.59928,10/8/2016,,
"NORTH MIAMI 1.4 W, FL US",25.903217,-80.191433,10/8/2016,,
"NICEVILLE 12.7 NE, FL US",30.668899,-86.34444,10/8/2016,,
"HUDSON 1.1 ESE, FL US",28.350519,-82.683631,10/8/2016,,
"PORT RICHEY 2.0 NNE, FL US",28.3014,-82.7146,10/8/2016,,
"SUNSET 1.1 NE, FL US",25.71793,-80.340209,10/8/2016,,
"NORTH MIAMI 1.0 SSW, FL US",25.88722,-80.176666,10/8/2016,,
"GAINESVILLE 3.8 W, FL US",29.680193,-82.398823,10/8/2016,,
"MIAMI 15.1 WSW, FL US",25.741544,-80.438633,10/8/2016,,
"PORT CHARLOTTE 6.2 W, FL US",26.980545,-82.209412,10/8/2016,,
"MICANOPY 8.5 W, FL US",29.5093,-82.4222,10/8/2016,,
"LADY LAKE 4.3 SSW, FL US",28.869917,-81.954389,10/8/2016,,
"HIGH SPRINGS 3.2 SW, FL US",29.786949,-82.627651,10/8/2016,,
"THE VILLAGES 3.5 WSW, FL US",28.93096,-82.006,10/8/2016,,
"PENSACOLA 1.9 NE, FL US",30.466405,-87.171483,10/8/2016,,
"THE VILLAGES 4.8 SSW, FL US",28.868717,-81.984241,10/8/2016,,
"THE VILLAGES 2.7 NNW, FL US",28.9003,-81.973,10/8/2016,,
"JACKSONVILLE CRAIG MUNICIPAL AIRPORT, FL US",30.33708,-81.51277,10/8/2016,13.87,30
"PENSACOLA 18.9 WSW, FL US",30.312955,-87.467244,10/8/2016,,
"ZEPHYRHILLS NORTH 2.3 N, FL US",28.2839,-82.16144,10/8/2016,,
"BROOKER 6.6 SSE, FL US",29.80059,-82.283616,10/8/2016,,
"CUTLER RIDGE 1.5 SSW, FL US",25.56100464,-80.35260773,10/8/2016,,
"VERNON 10.6 WSW, FL US",30.567783,-85.87305,10/8/2016,,
"PERRY 2.0 S, FL US",30.080322,-83.586422,10/8/2016,,
"PUNTA GORDA 1.6 NNW, FL US",26.91748,-82.0689,10/8/2016,,
"GAINESVILLE 8.1 SW, FL US",29.5908,-82.4314,10/8/2016,,
"THE VILLAGES 2.8 ESE, FL US",28.903275,-81.965788,10/8/2016,,
"PUNTA GORDA 1.4 NNW, FL US",26.916,-82.068,10/8/2016,,
"PUNTA GORDA 1.6 NNW, FL US",26.919731,-82.0653169,10/8/2016,,
"JUNO BEACH, FL US",26.86,-80.0552,10/8/2016,,
"ENGLEWOOD 5.4 ESE, FL US",26.936483,-82.270692,10/8/2016,,
"OXFORD 1.2 ENE, FL US",28.93628508,-82.0210062,10/8/2016,,
"DADE CITY 4.3 S, FL US",28.30069,-82.183906,10/8/2016,,
"TARPON SPGS SEWAGE PLANT, FL US",28.15225,-82.7538,10/8/2016,,
"BUSHNELL 1.0 NNW, FL US",28.6785,-82.1205,10/8/2016,,
"CURRY HAMMOCK STATE PARK, FL US",24.74257,-80.98193,10/8/2016,,
"DESOTO CITY, FL US",27.3697,-81.5136,10/8/2016,,
"DADE CITY 4.6 SSE, FL US",28.2968,-82.1773,10/8/2016,,
"SOUTH MIAMI HEIGHTS 6.4 W, FL US",25.5827601,-80.4879962,10/8/2016,,
"CHEKIKA FLORIDA, FL US",25.625,-80.5797,10/8/2016,,
"VERO BEACH 5.3 W, FL US",27.640879,-80.480391,10/8/2016,,
"GAINESVILLE 6.5 NW, FL US",29.737964,-82.416213,10/8/2016,,
"LAKE PLACID 1.1 WSW, FL US",27.2877,-81.3853,10/8/2016,,
"LAKE PLACID 9.4 SE, FL US",27.2054,-81.2574,10/8/2016,,
"AVON PARK 0.8 E, FL US",27.59295,-81.490069,10/8/2016,,
"GONZALEZ 2.5 NNW, FL US",30.60403,-87.31218,10/8/2016,,
"HOLIDAY 0.6 E, FL US",28.187464,-82.73213,10/8/2016,,
"BUSHNELL 1 E, FL US",28.66641,-82.08947,10/8/2016,,
"SEBASTIAN 1.7 SSE, FL US",27.763426,-80.474196,10/8/2016,,
"VERO BEACH 3.4 W, FL US",27.642899,-80.44938,10/8/2016,,
"GAINESVILLE 1.7 SE, FL US",29.65547,-82.31708,10/8/2016,,
"MAYO, FL US",30.1063,-83.1819,10/8/2016,,
"VERO BEACH 3.5 SSW, FL US",27.59959,-80.416643,10/8/2016,,
"VERO BEACH 6.0 SSE, FL US",27.5598,-80.388936,10/8/2016,,
"SYLVAN SHORES 8.5 NE, FL US",27.405027,-81.246061,10/8/2016,,
"SEBRING 4.7 WNW, FL US",27.515983,-81.525033,10/8/2016,,
"GAINESVILLE 3.4 S, FL US",29.62616667,-82.32583333,10/8/2016,,
"GONZALEZ 2.1 E, FL US",30.568513,-87.254739,10/8/2016,,
"LADY LAKE 5.0 W, FL US",28.92495,-82.0119,10/8/2016,,
"LAND O LAKES 1.5 SSE, FL US",28.202699,-82.440046,10/8/2016,,
"VENICE 2.4 SSE, FL US",27.06392,-82.42131,10/8/2016,,
"ENGLEWOOD 2.5 WNW, FL US",26.973919,-82.39214,10/8/2016,,
"CAPE FLORIDA, FL US",25.6719,-80.1566,10/8/2016,,
"ORANGE PARK 4.8 SSW, FL US",30.1044,-81.736,10/8/2016,,
"FLEMING ISLAND 1.7 SE, FL US",30.0785,-81.6956,10/8/2016,,
"ORANGE PARK 3.0 WNW, FL US",30.180204,-81.752572,10/8/2016,,
"KEYSTONE HEIGHTS 3.5 ENE, FL US",29.798056,-81.978811,10/8/2016,,
"LAKESIDE 2.9 S, FL US",30.088475,-81.759942,10/8/2016,,
"KEYSTONE HEIGHTS 6.9 ENE, FL US",29.81717,-81.92745,10/8/2016,,
"KEYSTONE HEIGHTS 7.6 ENE, FL US",29.8362,-81.924675,10/8/2016,,
"CHIPLEY, FL US",30.7806,-85.5503,10/8/2016,,
"ARCADIA, FL US",27.21785,-81.8742,10/8/2016,,
"ORANGE PARK 0.7 NNE, FL US",30.177842,-81.698154,10/8/2016,,
"GREEN COVE SPRINGS 6.8 SSE, FL US",29.901897,-81.627703,10/8/2016,,
"KEYSTONE HEIGHTS 9.1 NE, FL US",29.86772,-81.920039,10/8/2016,,
"ENGLEWOOD 2.0 NNW, FL US",26.986543,-82.365365,10/8/2016,,
"EVERGLADES, FL US",25.8489,-81.3896,10/8/2016,,
"LAKELAND 2, FL US",27.99437,-82.01378,10/8/2016,,
"NORTH PORT 4.7 NNE, FL US",27.113171,-82.165734,10/8/2016,,
"LAKE SARASOTA 4.0 ESE, FL US",27.26147,-82.38336,10/8/2016,,
"SARASOTA 5.8 SE, FL US",27.261,-82.4885,10/8/2016,,
"SARASOTA 1.4 E, FL US",27.34013939,-82.52347565,10/8/2016,,
"ENGLEWOOD 3.7 NNW, FL US",27.003679,-82.386879,10/8/2016,,
"PACE 2.4 N, FL US",30.633971,-87.15933,10/8/2016,,
"MIDDLEBURG 3.8 NW, FL US",30.086134,-81.949961,10/8/2016,,
"VENICE 4.8 SSE, FL US",27.031473,-82.412121,10/8/2016,,
"MIAMI BEACH, FL US",25.8063,-80.1334,10/8/2016,,
"KISSIMMEE 2, FL US",28.2763,-81.424,10/8/2016,,
"NORTH PORT 2.6 E, FL US",27.054479,-82.152672,10/8/2016,,
"POMPANO BEACH AIRPARK, FL US",26.24636,-80.11105,10/8/2016,9.62,17
"ST PETERSBURG ALBERT WHITTED AIRPORT, FL US",27.76847,-82.62568,10/8/2016,6.71,16.1
"HOLLYWOOD NORTH PERRY AIRPORT, FL US",25.99956,-80.24119,10/8/2016,8.05,14.1
"DUCK KEY, FL US",24.77048,-80.9073,10/8/2016,,
"KISSIMMEE PRAIRIE PRESERVE, FL US",27.6038,-81.053,10/8/2016,,
"ARCHBOLD BIO STATION, FL US",27.1819,-81.3508,10/8/2016,,
"BARTOW 1 SE, FL US",27.88608,-81.83251,10/8/2016,,
"LAKE WORTH 1.2 N, FL US",26.6362,-80.0558,10/8/2016,,
"SATSUMA 4.0 NE, FL US",29.5909,-81.6063,10/8/2016,,
"EAST PALATKA 3.5 NNW, FL US",29.696167,-81.626432,10/8/2016,,
"FLORAHOME 4.1 NNE, FL US",29.783161,-81.848668,10/8/2016,,
"INTERLACHEN 1.3 SW, FL US",29.604582,-81.914339,10/8/2016,,
"ORANGE PARK 4.1 WSW, FL US",30.144849,-81.766778,10/8/2016,,
"HIGH POINT 0.2 E, FL US",28.547031,-82.523102,10/8/2016,,
"SPRING HILL 3.3 SE, FL US",28.44753,-82.52357,10/8/2016,,
"ABERDEEN 4.2 NNW, FL US",26.607032,-80.172049,10/8/2016,,
"SUNSET 2.4 SW, FL US",25.683459,-80.381546,10/8/2016,,
"LAKE WORTH 1.0 NNW, FL US",26.633057,-80.066103,10/8/2016,,
"HILLSBOROUGH RVR ST PARK, FL US",28.1469,-82.2276,10/8/2016,,
"LINDGREN ACRES 0.5 WSW, FL US",25.6682,-80.4087,10/8/2016,,
"SUN VALLEY 0.8 SW, FL US",26.518,-80.145,10/8/2016,,
"NAVARRE 2.1 WNW, FL US",30.408899,-86.897846,10/8/2016,,
"MILTON 6.0 SW, FL US",30.5596,-87.10618,10/8/2016,,
"SPRING HILL 1.6 NNW, FL US",28.50283,-82.57426,10/8/2016,,
"GULF BREEZE 7.2 ENE, FL US",30.39767647,-87.05970764,10/8/2016,,
"INTERLACHEN 10.4 NNE, FL US",29.75871,-81.83854,10/8/2016,,
"EVERGLADES CITY 5 NE, FL US",25.8996,-81.3183,10/8/2016,,
"SEBRING 23 SSE, FL US",27.1526,-81.3689,10/8/2016,,
"FLEMING ISLAND 2.2 S, FL US",30.06164,-81.71337,10/8/2016,,
"ORANGE PARK 2.5 WSW, FL US",30.15172,-81.742435,10/8/2016,,
"KEYSTONE HEIGHTS 10.0 NE, FL US",29.8641589,-81.8978604,10/8/2016,,
"ABERDEEN 3.7 WNW, FL US",26.575478,-80.202553,10/8/2016,,
"TITUSVILLE 7 E, FL US",28.6159,-80.6929,10/8/2016,,
"UNION PARK 3.8 ENE, FL US",28.581436,-81.175799,10/8/2016,,
"ST. AUGUSTINE 12.2 WNW, FL US",29.944067,-81.5061,10/8/2016,,
"ROYAL PALM BEACH 5.0 W, FL US",26.714038,-80.30703,10/8/2016,,
"JACKSONVILLE INTERNATIONAL AIRPORT, FL US",30.49529,-81.69374,10/8/2016,13.87,32
"PAHOKEE 1.6 NE, FL US",26.8374,-80.6471,10/8/2016,,
"CRESTVIEW FAA AP, FL US",30.77715,-86.51938,10/8/2016,8.95,18.1
"BOCA RATON 5.1 W, FL US",26.3585,-80.188,10/8/2016,,
"ORLANDO 7.4 WNW, FL US",28.57094955,-81.49594116,10/8/2016,,
"INDIANTOWN 8.6 SW, FL US",26.9433,-80.562,10/8/2016,,
"ORLANDO 4.9 N, FL US",28.57430077,-81.38513947,10/8/2016,,
"ORLANDO 4.8 NNW, FL US",28.57224846,-81.39583588,10/8/2016,,
"WINTER GARDEN 6.1 SW, FL US",28.49523926,-81.64984894,10/8/2016,,
"ORANGE 11.2 NE, FL US",28.587995,-81.106032,10/8/2016,,
"ST. AUGUSTINE 3.4 NW, FL US",29.9269,-81.3517,10/8/2016,,
"LISBON, FL US",28.8728,-81.7844,10/8/2016,,
"MARIANNA MUNICIPAL AIRPORT, FL US",30.83696,-85.18352,10/8/2016,8.95,19.9
"PENSACOLA REGIONAL AIRPORT, FL US",30.47612,-87.18575,10/8/2016,14.09,21.9
"UNION PARK 1.1 E, FL US",28.562445,-81.218461,10/8/2016,,
"MAYPORT PILOT STATION, FL US",30.4,-81.41667,10/8/2016,11.86,25.1
"WHITE SPRINGS 7 N, FL US",30.4392,-82.7847,10/8/2016,,
"WAUCHULA, FL US",27.5477,-81.7994,10/8/2016,,
"PLANT CITY 6.5 NW, FL US",28.066173,-82.209836,10/8/2016,,
"CITRUS PARK 1.3 ENE, FL US",28.08232,-82.549328,10/8/2016,,
"VALRICO 1.1 SE, FL US",27.929363,-82.228964,10/8/2016,,
"VALRICO 2.2 SE, FL US",27.9125,-82.2261,10/8/2016,,
"UNION PARK 2.9 SSE, FL US",28.522274,-81.225459,10/8/2016,,
"ST. AUGUSTINE SOUTH 2.1 SSW, FL US",29.81285,-81.331895,10/8/2016,,
"JUPITER 2.0 SW, FL US",26.901957,-80.124571,10/8/2016,,
"BOCA RATON 2.7 NE, FL US",26.3984977,-80.0735918,10/8/2016,,
"TAMPA 5.1 S, FL US",27.885885,-82.489524,10/8/2016,,
"SUN CITY CENTER 1.0 NE, FL US",27.7305,-82.3384,10/8/2016,,
"BAHIA HONDA STATE PARK, FL US",24.65953,-81.27448,10/8/2016,,
"BOYNTON BEACH 1.3 WNW, FL US",26.535709,-80.09982,10/8/2016,,
"BOYNTON BEACH 6.2 WNW, FL US",26.55375,-80.176418,10/8/2016,,
"ABERDEEN 1.4 WNW, FL US",26.56134224,-80.16861725,10/8/2016,,
"BOCA RATON 2.1 ENE, FL US",26.38388,-80.07553,10/8/2016,,
"DELRAY BEACH 1.6 WSW, FL US",26.44198418,-80.11053467,10/8/2016,,
"DELRAY BEACH 1.9 SSE, FL US",26.42777443,-80.08089447,10/8/2016,,
"WEST PALM BEACH 6.0 WNW, FL US",26.780269,-80.216571,10/8/2016,,
"BUENA VENTURA LAKES 11.0 E, FL US",28.36613274,-81.17551422,10/8/2016,,
"ASTATULA 1.0 E, FL US",28.71091843,-81.71882629,10/8/2016,,
"UNION PARK 3.8 ESE, FL US",28.543139,-81.17853,10/8/2016,,
"ORLANDO 7.2 WNW, FL US",28.572876,-81.491422,10/8/2016,,
"LADY LAKE 2.0 NNW, FL US",28.954757,-81.93905,10/8/2016,,
"ORLANDO 12.0 S, FL US",28.3645,-81.4146,10/8/2016,,
"LEESBURG 9.9 NE, FL US",28.901711,-81.757617,10/8/2016,,
"FORT PIERCE 5.1 SSW, FL US",27.370372,-80.342765,10/8/2016,,
"FORT PIERCE 8.6 NW, FL US",27.55148888,-80.40325928,10/8/2016,,
"PERRINE 4 W, FL US",25.5819,-80.4361,10/8/2016,,
"PORT ST. LUCIE 4.4 NNW, FL US",27.33976364,-80.37633514,10/8/2016,,
"NEW SMYRNA BEACH MARINE DISCOVERY CENTER, FL US",29.0361,-80.918,10/8/2016,,
"PERRY, FL US",30.09861,-83.57417,10/8/2016,,
"ORLANDO 2.9 NNE, FL US",28.544286,-81.356984,10/8/2016,,
"CRESCENT CITY, FL US",29.425,-81.5161,10/8/2016,,
"PALM CITY 4.0 SW, FL US",27.1222,-80.3169,10/8/2016,,
"PALM BEACH SHORES 1.4 N, FL US",26.79701,-80.034979,10/8/2016,,
"DELRAY BEACH 2.3 WSW, FL US",26.446739,-80.125586,10/8/2016,,
"VERO BEACH 4 SE, FL US",27.6527,-80.403,10/8/2016,,
"SOUTH BAY 15 S, FL US",26.47,-80.6402,10/8/2016,,
"SOUTH PASADENA 1.0 NE, FL US",27.763511,-82.73149,10/8/2016,,
"PORT ST. LUCIE 4.0 NE, FL US",27.323691,-80.311118,10/8/2016,,
"GROVELAND 1.7 E, FL US",28.565,-81.824,10/8/2016,,
"PLANTATION 1.2 SSW, FL US",26.10916,-80.266049,10/8/2016,,
"MOUNT PLYMOUTH 0.2 WSW, FL US",28.799,-81.535,10/8/2016,,
"ST. PETERSBURG 2.3 SSE, FL US",27.725489,-82.632544,10/8/2016,,
"FORT PIERCE 3.4 NNE, FL US",27.487398,-80.303462,10/8/2016,,
"STUART 3.7 SW, FL US",27.133546,-80.207944,10/8/2016,,
"TRADITION 5.6 W, FL US",27.268118,-80.445381,10/8/2016,,
"PORT ST. LUCIE 2.4 SSW, FL US",27.249422,-80.371835,10/8/2016,,
"LARGO 2.2 ESE, FL US",27.896416,-82.74798,10/8/2016,,
"BRONSON 3.0 SE, FL US",29.42081,-82.60151,10/8/2016,,
"BRONSON 4.4 SE, FL US",29.39628,-82.59597,10/8/2016,,
"DUNNELLON 10.1 NW, FL US",29.15689,-82.561089,10/8/2016,,
"CHIEFLAND 8.5 ENE, FL US",29.503061,-82.722588,10/8/2016,,
"NORTH MIAMI BEACH NUMBER 2, FL US",25.95,-80.2158,10/8/2016,,
"SOUTH PASADENA 0.6 E, FL US",27.753206,-82.730923,10/8/2016,,
"CLEARWATER 2.2 S, FL US",27.947971,-82.760507,10/8/2016,,
"LADY LAKE 2.5 SSW, FL US",28.892491,-81.9404069,10/8/2016,,
"CLERMONT 0.4 SW, FL US",28.547209,-81.762786,10/8/2016,,
"JENSEN BEACH 2.2 NW, FL US",27.2541,-80.260388,10/8/2016,,
"STUART 1.0 ESE, FL US",27.188296,-80.227921,10/8/2016,,
"STUART 6.9 SSW, FL US",27.0999,-80.278854,10/8/2016,,
"PORT ST. LUCIE 2.4 N, FL US",27.313837,-80.356329,10/8/2016,,
"ST. PETERSBURG 2.3 SSW, FL US",27.7286,-82.6592,10/8/2016,,
"PALM CITY 3.1 NW, FL US",27.19760513,-80.29985046,10/8/2016,,
"LIVE OAK 10.0 W, FL US",30.30671,-83.15325,10/8/2016,,
"CENTRAL FLORIDA, FL US",29.105,-81.63,10/8/2016,,
"LIVE OAK 9.1 NW, FL US",30.393184,-83.08574,10/8/2016,,
"OKEECHOBEE 23.7 NNW, FL US",27.53928,-81.02023,10/8/2016,,
"LIVE OAK 0.4 NE, FL US",30.298514,-82.981809,10/8/2016,,
"RACCOON POINT FLORIDA, FL US",25.9708,-80.9,10/8/2016,,
"INDIANTOWN 0.4 SW, FL US",27.03258133,-80.47323608,10/8/2016,,
"OKEECHOBEE 18.0 NNW, FL US",27.4681,-80.97531,10/8/2016,,
"NEWBERRY 4.0 WNW, FL US",29.676548,-82.668717,10/8/2016,,
"TRENTON 8.0 ENE, FL US",29.67172,-82.7014,10/8/2016,,
"OKEECHOBEE 27.1 NNW, FL US",27.58467,-81.04556,10/8/2016,,
"FLAMINGO RANGER STATION, FL US",25.1422,-80.9144,10/8/2016,,
"TRENTON 4.0 NW, FL US",29.656267,-82.862753,10/8/2016,,
"ST MARKS NWR, FL US",30.19222,-84.21167,10/8/2016,,
"TAMPA 10.2 NNW, FL US",28.0765,-82.5482,10/8/2016,,
"RIVERVIEW 4.4 SSW, FL US",27.810165,-82.339151,10/8/2016,,
"LAKEWOOD PARK 0.5 SW, FL US",27.531807,-80.395191,10/8/2016,,
"JACKSONVILLE BEACH, FL US",30.2875,-81.3927,10/8/2016,,
"RIVERVIEW 4.8 SSW, FL US",27.80473,-82.34099,10/8/2016,,
"MADISON 8.3 NNE, FL US",30.584345,-83.377467,10/8/2016,,
"CROSS CITY 4.7 E, FL US",29.644008,-83.047261,10/8/2016,,
"OVIEDO 1.6 SE, FL US",28.638666,-81.165168,10/8/2016,,
"KISSIMMEE 9.3 SSW, FL US",28.190809,-81.494256,10/8/2016,,
"TAMPA 6.5 NNE, FL US",28.03011,-82.40623,10/8/2016,,
"POINCIANA PLACE 0.5 ENE, FL US",28.161417,-81.477557,10/8/2016,,
"PLANT CITY, FL US",28.02084,-82.13855,10/8/2016,,
"LUTZ 1.3 SSE, FL US",28.122804,-82.45308,10/8/2016,,
"LUTZ 2.1 NE, FL US",28.162474,-82.440416,10/8/2016,,
"EASTPOINT 1.4 NW, FL US",29.7627449,-84.88659668,10/8/2016,,
"ST. GEORGE ISLAND 2.2 ENE, FL US",29.658948,-84.880928,10/8/2016,,
"TAMPA BAY AREA WEATHER FORECAST OFFICE, FL US",27.70532,-82.40092,10/8/2016,,
"SANFORD 1.9 WNW, FL US",28.79711533,-81.30506134,10/8/2016,,
"MADISON, FL US",30.4653,-83.4021,10/8/2016,,
"OVIEDO 4.0 W, FL US",28.65935,-81.247411,10/8/2016,,
"BLOOMINGDALE 7.6 ESE, FL US",27.828269,-82.148655,10/8/2016,,
"CACHE FLORIDA, FL US",25.3903,-80.6803,10/8/2016,,
"NEW HOPE, FL US",30.9538,-85.883,10/8/2016,,
"LUTZ 2.0 E, FL US",28.135757,-82.430417,10/8/2016,,
"QUINCY 6.0 SW, FL US",30.524685,-84.658601,10/8/2016,,
"QUINCY 6.0 SW, FL US",30.529356,-84.662083,10/8/2016,,
"HAVANA 4.2 SW, FL US",30.582286,-84.467118,10/8/2016,,
"QUINCY 7.5 SSW, FL US",30.481636,-84.618846,10/8/2016,,
"CHULUOTA 0.9 N, FL US",28.651958,-81.120867,10/8/2016,,
"POINCIANA PLACE 2.6 NNW, FL US",28.193045,-81.499722,10/8/2016,,
"JASPER, FL US",30.5228,-82.9447,10/8/2016,,
"BRANDON 2.7 N, FL US",27.969046,-82.292656,10/8/2016,,
"RUSKIN 1.8 ESE, FL US",27.705656,-82.400519,10/8/2016,,
"GREATER NORTHDALE 0.4 ENE, FL US",28.107081,-82.513162,10/8/2016,,
"TALLAHASSEE AIRPORT, FL US",30.3961,-84.3555,10/8/2016,,
"LUTZ 2.2 SSE, FL US",28.11046,-82.446,10/8/2016,,
"ALFORD 0.6 SSE, FL US",30.6871579,-85.3929456,10/8/2016,,
"MARIANNA 3.9 E, FL US",30.773695,-85.174727,10/8/2016,,
"CHIEFLAND 2.4 WSW, FL US",29.46402223,-82.89752784,10/8/2016,,
"TAMPA 5.0 NNE, FL US",28.0126,-82.4155,10/8/2016,,
"FORT PIERCE, FL US",27.4419,-80.3508,10/8/2016,,
"FORT PIERCE ARC, FL US",27.4272,-80.4053,10/8/2016,,
"TALLAHASSEE 8.1 NE, FL US",30.546997,-84.195006,10/8/2016,,
"JACKSONVILLE 11.4 ESE, FL US",30.314391,-81.467561,10/8/2016,,
