NAME,LATITUDE,LONGITUDE,DATE,AWND,WSF2,HurricaneName
"BLOOMINGDALE 1.3 ESE, FL US",27.86801,-82.24052,9/11/2017,,,irma
"BOYNTON BEACH 1.3 WNW, FL US",26.535709,-80.09982,9/11/2017,,,irma
"BOYNTON BEACH 6.2 WNW, FL US",26.55375,-80.176418,9/11/2017,,,irma
"ABERDEEN 1.4 WNW, FL US",26.56134224,-80.16861725,9/11/2017,,,irma
"BOCA RATON 2.1 ENE, FL US",26.38388,-80.07553,9/11/2017,,,irma
"DELRAY BEACH 1.6 WSW, FL US",26.44198418,-80.11053467,9/11/2017,,,irma
"WEST PALM BEACH 6.0 WNW, FL US",26.780269,-80.216571,9/11/2017,,,irma
"WINTER GARDEN 2.3 SSW, FL US",28.530339,-81.594792,9/11/2017,,,irma
"BAY LAKE 4.1 WSW, FL US",28.356718,-81.633374,9/11/2017,,,irma
"ALTOONA 5.3 NNE, FL US",29.039698,-81.627135,9/11/2017,,,irma
"BUENA VENTURA LAKES 11.0 E, FL US",28.36613274,-81.17551422,9/11/2017,,,irma
"ASTATULA 1.0 E, FL US",28.71091843,-81.71882629,9/11/2017,,,irma
"UNION PARK 3.8 ESE, FL US",28.543139,-81.17853,9/11/2017,,,irma
"OCOEE 1.4 N, FL US",28.592667,-81.5285,9/11/2017,,,irma
"ORLANDO 7.2 WNW, FL US",28.572876,-81.491422,9/11/2017,,,irma
"LADY LAKE 2.0 NNW, FL US",28.954757,-81.93905,9/11/2017,,,irma
"ORLANDO 12.0 S, FL US",28.3645,-81.4146,9/11/2017,,,irma
"FORT PIERCE 8.6 NW, FL US",27.55148888,-80.40325928,9/11/2017,,,irma
"PERRINE 4 W, FL US",25.5819,-80.4361,9/11/2017,,,irma
"PORT ST. LUCIE 4.4 NNW, FL US",27.33976364,-80.37633514,9/11/2017,,,irma
"PERRY, FL US",30.09861,-83.57417,9/11/2017,,,irma
"ORLANDO 2.9 NNE, FL US",28.544286,-81.356984,9/11/2017,,,irma
"APOPKA 3.5 ESE, FL US",28.66696,-81.460861,9/11/2017,,,irma
"LADY LAKE 5.5 S, FL US",28.849946,-81.944595,9/11/2017,,,irma
"PORT ST. LUCIE 1.7 NNW, FL US",27.3029,-80.36172,9/11/2017,,,irma
